일,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,최대,평균,최소
01,25.4,25.4,25.3,25.0,25.0,24.6,24.9,24.6,25.7,26.3,26.6,26.5,26.5,27.1,27.0,27.0,26.7,27.0,26.7,27.0,26.2,26.2,26.2,25.9,27.1,26.1,24.6
02,25.8,25.8,25.8,25.9,26.0,26.2,26.2,26.2,27.8,26.5,27.1,27.8,27.2,26.9,27.3,27.6,29.6,27.6,30.6,28.8,27.7,27.6,27.8,27.5,30.6,27.3,25.8
03,27.2,27.3,27.4,27.5,28.0,26.5,26.2,26.5,28.7,28.6,28.8,28.0,29.8,31.8,31.7,29.8,29.5,29.8,29.4,29.1,28.0,27.6,27.1,27.4,31.8,28.4,26.2
04,26.9,26.6,26.3,26.0,25.9,26.1,26.3,26.1,27.1,27.3,27.6,27.7,27.9,27.7,27.9,27.8,27.7,27.8,27.4,27.1,26.8,26.9,26.9,27.0,27.9,27.0,25.9
05,26.8,26.7,26.6,26.6,26.7,26.7,26.5,26.7,26.4,26.9,27.4,27.8,27.8,27.8,27.8,27.9,27.9,27.9,28.2,27.6,27.1,27.0,26.6,26.6,28.2,27.2,26.3
06,26.5,26.2,26.3,26.1,26.0,25.8,25.8,25.8,27.5,27.9,28.3,28.5,28.5,28.3,28.5,28.5,28.3,28.5,28.2,27.6,28.0,27.3,26.8,26.3,28.5,27.3,25.8
07,26.2,25.3,25.4,25.6,25.2,25.0,25.4,25.0,26.3,27.0,27.1,27.1,27.2,27.0,26.9,26.9,26.8,26.9,26.6,26.3,25.5,25.5,25.7,26.0,27.2,26.2,25.0
08,25.8,25.8,25.5,25.1,24.6,24.5,25.3,24.5,25.7,26.1,26.4,26.8,26.9,27.0,27.1,27.2,27.1,27.2,26.9,26.4,25.8,25.2,25.0,24.9,27.2,25.9,24.5
09,24.7,24.5,24.6,24.4,24.3,24.3,24.3,24.3,25.9,27.0,27.4,27.6,27.5,27.8,27.7,27.8,27.8,27.8,27.4,26.9,25.5,25.0,24.8,24.6,27.8,26.0,24.3
10,24.0,23.8,23.6,23.5,23.7,24.1,24.3,24.1,25.2,26.8,26.9,26.8,27.1,27.1,27.3,27.3,27.4,27.3,27.4,26.8,26.0,25.2,24.6,24.3,27.4,25.6,23.5
11,24.2,24.2,24.3,25.2,24.3,24.4,24.3,24.4,27.0,27.2,27.6,28.1,28.5,28.8,28.8,28.3,28.3,28.3,27.9,27.7,27.2,26.4,26.3,26.4,28.8,26.6,24.2
12,26.2,25.9,25.6,25.2,25.0,24.7,25.0,24.7,26.3,27.3,28.0,28.1,27.9,27.5,26.4,26.5,26.7,26.5,27.2,27.1,26.5,26.4,26.0,26.3,28.1,26.4,24.7
13,26.3,25.8,26.0,25.7,25.2,25.7,26.0,25.7,27.4,28.3,29.3,28.9,29.0,29.9,29.6,29.5,29.6,29.5,28.9,28.7,28.3,26.9,25.7,25.2,29.9,27.6,25.2
14,24.8,24.6,24.8,25.0,25.1,25.1,25.2,25.1,25.2,25.2,25.2,25.7,26.1,26.1,25.3,25.1,25.4,25.1,25.3,25.2,25.3,25.6,26.1,26.0,26.1,25.3,24.6
15,26.0,26.3,26.5,26.2,26.1,25.7,25.3,25.7,28.0,28.9,28.5,28.9,29.0,29.5,30.2,30.2,30.4,30.2,29.7,28.7,28.5,28.1,28.0,27.8,30.4,28.0,25.3
