일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,4.03.74.04.04.14.33.94.33.73.84.14.43.73.63.33.53.63.53.43.63.64.84.63.4,4.8,3.9,3.3
02,3.23.43.42.83.03.13.33.14.34.23.43.63.03.73.94.54.04.54.15.55.44.53.83.3,5.5,3.8,2.8
03,3.43.84.74.74.95.04.65.04.44.54.64.13.84.14.24.34.24.34.24.23.93.93.63.8,5.0,4.2,3.4
04,4.24.13.83.53.13.02.43.01.51.31.41.51.51.31.92.22.42.22.52.31.62.22.21.6,4.2,2.3,1.3
05,1.61.31.81.82.22.92.12.91.61.01.53.24.12.84.74.33.84.33.43.02.72.42.32.4,4.7,2.6,1.0
06,2.82.52.82.93.13.12.03.11.11.01.31.62.31.41.61.31.11.34.02.45.55.710.711.5,11.5,3.2,1.0
07,9.67.67.78.210.810.69.310.68.37.47.66.86.96.75.85.44.85.43.73.53.33.32.82.7,10.8,6.5,2.7
08,2.73.13.12.93.12.91.72.91.90.91.10.52.11.91.71.81.11.81.00.90.71.00.81.1,3.1,1.7,0.5
09,0.60.91.10.80.90.81.20.81.81.51.43.35.56.04.24.43.94.44.03.33.83.02.72.4,6.0,2.6,0.6
10,2.61.92.43.01.91.01.01.01.62.03.34.65.45.06.16.97.16.93.21.51.31.50.81.1,7.1,3.0,0.8
11,1.00.30.81.10.30.20.20.20.10.20.30.71.31.71.40.91.20.92.31.92.41.91.11.3,2.7,1.1,0.1
12,1.51.12.71.20.70.50.50.50.80.40.71.40.60.51.54.64.14.61.31.62.21.31.54.0,4.6,1.5,0.4
13,3.55.84.83.42.35.55.25.52.93.36.27.45.85.76.74.72.34.71.61.51.10.91.21.3,7.4,3.7,0.9
14,0.92.91.54.41.72.12.22.12.82.72.42.93.23.12.51.63.21.62.84.34.63.74.44.8,4.8,2.9,0.9
15,4.85.55.35.06.05.75.55.77.16.55.66.36.56.06.77.17.27.17.67.26.96.97.77.9,7.9,6.5,4.8
16,8.17.67.67.97.98.17.78.16.97.27.16.86.87.97.47.36.47.35.34.54.14.14.34.1,8.1,6.6,4.1
17,4.24.55.45.44.44.24.24.24.33.84.34.14.45.55.66.26.26.26.05.85.54.45.05.1,6.3,5.0,3.8
18,4.84.74.85.14.13.33.03.32.61.81.82.32.31.31.32.03.82.04.75.65.85.65.14.8,5.8,3.6,1.3
19,4.34.54.95.35.35.96.25.95.75.04.75.46.04.94.13.93.83.93.03.05.15.75.03.7,6.8,4.8,3.0
20,4.76.17.28.98.78.29.08.26.46.45.56.56.96.87.16.06.06.05.14.53.83.13.62.8,9.0,6.1,2.8
21,3.33.43.03.03.02.82.92.82.62.52.42.62.12.32.01.41.21.41.31.10.90.91.10.8,3.4,2.1,0.8
22,2.42.63.01.51.83.02.13.02.42.82.42.72.83.64.35.28.45.25.17.97.66.17.77.7,8.4,4.2,1.5
23,6.96.44.52.82.43.12.93.11.20.91.33.21.91.62.13.33.73.36.16.96.46.77.88.1,8.1,4.0,0.9
24,8.68.48.59.48.610.111.610.111.412.811.411.111.611.811.912.212.212.211.611.311.111.010.29.4,12.8,10.8,8.4
25,9.28.67.36.34.33.53.03.52.12.62.71.82.02.01.01.31.51.31.11.51.00.50.81.2,9.2,2.9,0.5
26,0.91.01.02.04.01.01.91.00.92.41.91.74.63.84.14.43.04.42.92.02.32.33.04.7,4.7,2.5,0.9
27,5.16.06.36.76.46.47.26.45.35.35.78.49.710.310.710.99.610.99.911.28.38.59.38.6,11.2,8.0,5.1
28,8.97.98.39.19.08.77.18.74.84.14.63.62.73.94.86.98.66.98.38.28.48.710.09.8,10.0,7.2,2.7
29,9.08.79.19.29.28.18.18.17.76.67.57.37.48.99.79.69.99.610.39.79.910.110.711.0,11.0,9.0,6.6
30,10.69.88.07.46.76.46.36.45.74.84.53.63.22.72.93.83.03.83.73.12.72.01.91.1,10.6,4.7,1.1
31,1.11.11.20.90.80.80.90.80.90.71.21.91.52.72.62.22.62.22.21.01.51.40.60.8,3.6,1.5,0.6
TOTAL,4.54.54.54.54.34.34.24.33.73.63.74.04.24.34.44.64.64.64.44.34.34.14.44.4,7.1,4.3,2.2
