일,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,최대,평균,최소
01,9.2,9.2,9.6,9.7,9.6,10.7,10.8,10.7,11.4,11.7,11.7,11.4,11.3,11.2,10.6,10.6,10.6,10.6,7.7,6.8,6.0,5.5,4.9,4.8,11.7,9.4,4.8
02,4.6,4.5,4.4,4.4,4.4,4.3,4.4,4.3,4.7,5.0,5.1,5.0,5.2,5.6,6.1,6.0,6.2,6.0,5.5,5.2,5.1,4.8,4.6,4.5,6.2,5.0,4.3
03,4.3,4.5,4.5,4.3,4.3,4.4,4.2,4.4,4.5,4.5,4.8,4.9,5.5,5.7,5.6,5.2,5.5,5.2,5.5,5.2,5.1,5.1,5.2,5.1,5.7,4.9,4.2
04,5.0,5.2,5.3,5.3,5.1,4.9,4.9,4.9,4.8,5.1,5.7,5.8,6.0,6.2,6.4,6.7,7.0,6.7,6.7,6.7,6.8,6.8,6.7,6.6,7.1,5.9,4.8
05,6.5,5.1,4.8,4.6,4.4,4.2,4.3,4.2,4.5,6.1,7.8,8.2,8.6,8.9,9.0,9.0,9.1,9.0,8.7,7.7,6.7,6.2,6.4,6.6,9.1,6.7,4.2
06,6.7,6.9,7.1,7.5,6.7,7.2,8.0,7.2,8.9,9.4,10.0,10.8,11.0,10.5,9.5,9.4,9.8,9.4,9.8,10.2,9.9,9.3,8.7,8.9,11.0,8.9,6.7
07,9.4,10.1,10.2,9.6,10.1,10.7,10.4,10.7,10.2,11.0,11.4,11.9,12.5,13.0,12.8,12.0,12.3,12.0,11.4,10.9,10.9,9.8,9.8,9.2,13.0,10.9,9.2
08,9.0,8.7,8.5,7.5,7.4,8.3,8.3,8.3,7.6,8.6,9.2,9.8,10.2,9.9,10.4,10.4,10.5,10.4,9.7,9.4,9.3,9.4,9.1,8.8,10.5,9.1,7.4
09,8.3,8.4,7.7,7.5,7.3,7.9,8.0,7.9,8.8,10.0,11.4,13.1,13.1,12.8,12.6,12.3,12.0,12.3,9.9,9.5,9.0,8.6,9.0,9.7,13.1,9.8,7.3
10,10.1,9.6,9.3,9.4,8.9,8.8,9.4,8.8,8.9,8.8,8.9,8.8,8.5,8.6,9.2,9.4,9.2,9.4,8.6,8.3,8.2,8.1,8.0,7.7,10.1,8.9,7.7
11,7.6,7.1,6.9,6.6,6.3,6.1,7.3,6.1,8.6,9.2,9.9,10.3,10.8,11.9,12.4,12.0,11.1,12.0,10.9,10.7,10.8,11.2,11.2,11.3,12.4,9.6,6.1
12,11.1,10.8,10.6,10.4,10.5,10.6,10.4,10.6,11.0,12.3,13.1,13.4,13.3,13.1,11.7,11.0,11.3,11.0,10.4,10.5,11.0,10.8,10.1,10.7,13.4,11.2,10.1
13,10.4,10.8,10.9,11.0,10.3,9.6,9.2,9.6,9.5,9.2,9.3,9.6,9.7,9.8,9.7,9.4,9.5,9.4,9.5,9.0,8.5,8.0,7.8,7.5,11.0,9.5,7.5
14,7.4,7.2,7.2,7.1,6.9,6.7,6.6,6.7,6.0,5.7,5.8,6.1,6.5,6.9,7.0,7.1,7.1,7.1,6.3,6.2,5.8,5.5,5.2,5.0,7.4,6.4,5.0
15,5.0,4.9,5.0,5.0,4.3,4.6,5.5,4.6,5.8,5.6,6.1,6.3,6.4,6.0,5.7,6.1,5.9,6.1,5.9,6.0,6.1,6.2,6.3,6.3,6.4,5.7,4.3
16,6.4,6.8,6.7,6.7,6.9,7.1,7.0,7.1,7.3,7.3,7.1,8.0,8.4,7.9,7.6,7.8,8.0,7.8,8.1,8.2,8.1,7.3,6.9,6.8,8.4,7.4,6.4
17,7.3,7.1,6.8,6.7,6.6,7.2,7.4,7.2,8.0,7.8,8.6,10.2,11.2,11.6,11.6,12.1,12.0,12.1,12.2,11.8,11.7,12.3,12.3,12.6,12.6,9.8,6.6
18,12.6,12.1,12.3,12.6,14.1,14.4,15.0,14.4,14.8,14.8,14.9,15.0,14.9,14.6,14.3,13.5,12.8,13.5,12.4,12.2,12.0,12.1,12.6,13.0,15.0,13.5,12.0
19,14.0,13.8,13.4,12.1,11.2,10.6,10.5,10.6,10.2,10.1,10.1,9.6,9.1,8.0,7.3,7.0,6.8,7.0,6.2,6.0,5.8,5.5,5.1,5.1,14.0,8.9,5.1
20,5.2,5.4,5.4,5.5,5.5,5.7,5.8,5.7,6.4,7.0,7.4,7.6,8.1,8.4,8.3,8.8,8.0,8.8,6.0,5.2,4.5,4.0,3.6,3.4,8.8,6.2,3.4
21,3.5,3.3,3.1,3.2,2.9,2.8,2.6,2.8,2.3,2.5,2.7,3.1,3.7,4.1,4.4,4.4,4.5,4.4,4.9,3.8,3.3,3.2,3.4,3.8,5.0,3.5,2.3
