일,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,최대,평균,최소
01,14.6,14.7,14.7,14.6,14.4,14.4,14.4,14.4,14.6,14.5,14.5,14.5,14.5,14.5,14.6,14.6,14.4,14.6,14.4,14.5,14.6,14.6,14.5,14.5,14.7,14.5,14.4
02,14.5,14.6,14.6,14.6,14.5,14.4,14.4,14.4,14.7,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.5,14.8,14.8,14.7,14.7,14.8,14.6,14.4
03,14.7,14.7,14.7,14.7,14.8,14.6,14.5,14.6,14.8,14.8,14.8,14.7,14.7,14.7,14.8,14.8,14.8,14.8,14.5,14.5,14.7,15.0,14.9,14.9,15.0,14.7,14.5
04,14.9,14.9,14.9,14.9,14.9,14.9,14.7,14.9,14.9,15.0,15.0,14.9,14.9,14.9,14.9,14.9,15.0,14.9,14.6,14.7,14.7,15.1,15.2,15.1,15.2,14.9,14.6
05,15.1,15.1,15.1,15.1,15.1,15.1,15.2,15.1,15.2,15.2,15.2,15.2,15.1,15.1,15.2,15.3,15.3,15.3,15.0,14.8,14.9,15.2,15.3,15.3,15.4,15.2,14.8
06,15.3,15.3,15.3,15.3,15.3,15.2,15.3,15.2,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.2,15.3,15.5,15.3,15.0,15.5,15.5,15.5,15.5,15.3,15.0
07,15.4,15.4,15.4,15.4,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.4,15.4,15.5,15.6,15.7,15.6,15.7,15.7,15.8,15.8,15.8,15.7,15.8,15.6,15.4
08,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.6,15.6,15.6,15.7,15.7,15.7,15.8,15.9,15.9,15.9,15.7,15.6
09,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.8,15.8,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,16.0,16.1,16.2,16.2,16.2,16.2,16.2,16.0,15.8
10,16.2,16.2,16.2,16.2,16.2,16.2,16.1,16.2,16.1,16.1,16.1,16.1,16.1,16.0,16.0,16.0,16.0,16.0,16.1,16.2,16.3,16.3,16.4,16.4,16.4,16.2,16.0
11,16.4,16.4,16.4,16.4,16.3,16.3,16.3,16.3,16.3,16.2,16.2,16.2,16.2,16.2,16.2,16.3,16.3,16.3,16.3,16.4,16.5,16.6,16.6,16.6,16.6,16.3,16.2
12,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.5,16.5,16.6,16.6,16.7,16.7,16.7,16.8,16.8,16.8,16.9,16.9,16.9,16.9,17.0,17.0,17.0,16.7,16.5
13,17.0,17.1,17.0,17.0,17.0,17.0,16.9,17.0,16.9,16.9,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.9,16.9,16.9,16.9,16.9,16.9,17.1,16.9,16.8
14,16.8,16.8,16.7,16.7,16.7,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.8,16.7,16.7
15,16.7,16.7,16.6,16.6,16.5,16.5,16.5,16.5,16.4,16.4,16.4,16.4,16.4,16.4,16.5,16.5,16.6,16.5,16.3,16.3,16.2,16.2,16.2,16.1,16.7,16.4,16.1
16,16.1,16.1,16.2,16.2,16.2,16.1,16.1,16.1,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.1,16.2,16.1,16.0,16.0,16.0,15.9,15.9,15.9,16.2,16.1,15.9
17,16.0,16.0,16.0,16.1,16.1,16.1,16.1,16.1,15.9,15.9,15.9,15.9,15.9,16.0,16.0,16.1,16.1,16.1,16.1,16.1,16.0,16.0,16.0,16.0,16.1,16.0,15.9
18,16.0,16.0,16.0,16.1,16.1,16.1,16.1,16.1,16.1,16.0,16.0,16.0,16.0,16.0,16.1,16.1,16.1,16.1,16.1,16.1,16.2,16.2,16.2,16.3,16.3,16.1,16.0
19,16.3,16.3,16.3,16.2,16.2,16.2,16.2,16.2,16.2,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.4,16.3,16.4,16.3,16.5,16.5,16.4,16.4,16.5,16.3,16.2
20,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.6,16.6,16.6,16.5,16.5,16.5,16.5,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.5
21,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.5,16.5,16.5,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.5,16.5,16.5,16.5,16.6,16.5,16.6,16.6,16.5
22,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5
23,16.5,16.5,16.5,16.4,16.4,16.4,16.4,16.4,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.4
24,16.5,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.7,16.7,16.7,16.8,16.7,16.8,16.9,16.8,16.8,16.9,16.9,16.9,16.7,16.5
25,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,17.0,17.0,17.1,17.0,17.1,17.1,17.1,17.1,17.1,17.1,17.1,17.0,16.9
26,17.1,17.2,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.2,17.2,17.2,17.3,17.3,17.3,17.3,17.1
27,17.3,17.3,17.2,17.2,17.2,17.2,17.2,17.2,17.1,17.1,17.1,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.1,17.1,17.1,17.1,17.1,17.1,17.3,17.2,17.1
28,17.1,17.2,17.1,17.1,17.1,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.3,17.2,17.1,17.1,17.1,17.2,17.2,17.1,17.1,17.1,17.1,17.3,17.2,17.1
29,17.2,17.2,17.2,17.1,17.1,17.0,17.0,17.0,17.0,16.9,16.9,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.9,16.9,16.8,16.8,16.8,17.2,17.0,16.8
30,16.9,16.9,16.9,16.9,16.9,16.9,16.8,16.9,16.7,16.7,16.7,16.7,16.7,16.8,16.8,16.9,16.9,16.9,16.9,16.7,16.7,16.7,16.7,16.7,16.9,16.8,16.7
TOTAL,16.2,16.2,16.2,16.2,16.2,16.2,16.1,16.2,16.1,16.1,16.1,16.1,16.1,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.3,16.2,16.0
