일,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,최대,평균,최소
01,14.5,14.5,14.5,14.5,14.5,14.5,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.6,14.5,14.6,14.6,14.6,14.5,14.5
02,14.5,14.5,14.5,14.5,14.5,14.5,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.6,14.6,14.6,14.6,14.6,14.6,14.5
03,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.6,14.6,14.6,14.6,14.5,14.5,14.4,14.5,14.5,14.5,14.4,14.5,14.5,14.5,14.5,14.5,14.6,14.5,14.4
04,14.5,14.4,14.5,14.4,14.4,14.4,14.4,14.4,14.5,14.5,14.5,14.5,14.5,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.5,14.4,14.4
05,14.4,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.3,14.4,14.3,14.2
06,14.3,14.3,14.3,14.3,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.3,14.3,14.3,14.2,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.3,14.2,14.1
07,14.1,14.2,14.2,14.1,14.0,13.9,13.9,13.9,13.9,13.9,13.9,13.9,14.0,14.0,14.0,14.0,14.0,14.0,13.9,13.9,13.8,13.9,13.9,13.9,14.2,14.0,13.8
08,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.8,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.8,13.8,13.8,13.8,13.8,13.8,13.9,13.9,13.8
09,13.9,13.9,13.9,13.9,13.9,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.9,13.8,13.8
10,13.8,13.8,13.9,13.9,13.9,13.9,13.9,13.9,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.9,13.8,13.8,13.9,13.8,13.8
11,13.8,13.8,13.8,13.8,13.9,13.9,13.8,13.9,13.8,13.8,13.8,13.8,13.7,13.7,13.7,13.7,13.7,13.7,13.8,13.8,13.8,13.8,13.8,13.8,13.9,13.8,13.7
12,13.7,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.9,13.9,13.9,13.9,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.9,13.8,13.7
13,13.8,13.8,13.8,13.8,13.8,13.8,13.9,13.8,14.0,13.9,13.9,13.9,13.9,13.9,13.9,13.8,13.7,13.8,13.9,14.0,14.0,14.0,14.0,14.0,14.0,13.9,13.7
14,13.9,13.7,13.7,13.8,13.8,13.8,13.9,13.8,13.9,13.9,13.9,13.9,13.9,13.9,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.9,13.8,13.7
