일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,16.516.516.516.516.516.416.516.416.516.516.516.416.516.516.516.516.516.516.516.516.516.516.516.5,16.5,16.5,16.4
02,16.516.516.416.516.516.516.516.516.516.516.416.416.416.416.416.416.416.416.416.416.516.416.416.4,16.5,16.4,16.4
03,16.416.416.416.316.316.316.316.316.316.316.316.316.316.316.216.216.316.216.316.316.216.216.216.2,16.4,16.3,16.2
04,16.216.216.216.216.116.216.216.216.216.216.116.116.116.016.016.016.016.016.016.016.016.015.915.9,16.2,16.1,15.9
05,15.915.915.915.915.915.815.915.815.815.815.815.815.715.715.815.915.915.915.915.815.815.815.815.8,15.9,15.8,15.7
06,15.715.715.615.715.815.815.715.815.715.715.715.615.615.615.515.615.715.615.615.715.715.615.615.6,15.8,15.7,15.5
07,15.615.615.515.515.615.615.615.615.515.515.515.515.515.515.415.515.515.515.615.515.515.515.515.5,15.6,15.5,15.4
08,15.515.515.515.415.515.615.615.615.515.515.515.515.515.415.415.415.515.415.515.515.515.515.515.5,15.6,15.5,15.4
09,15.515.515.515.415.415.515.515.515.515.515.415.415.415.415.415.415.415.415.415.515.415.415.415.4,15.5,15.4,15.4
10,15.415.415.415.415.315.415.415.415.415.415.415.415.415.415.415.415.315.415.415.415.515.415.415.4,15.5,15.4,15.3
11,15.415.415.415.515.415.415.415.415.415.415.415.415.415.515.515.515.415.515.515.415.515.415.515.5,15.5,15.4,15.4
12,15.515.515.515.515.515.515.515.515.515.515.515.515.515.515.515.515.515.515.515.515.415.515.515.5,15.5,15.5,15.4
13,15.515.515.515.515.515.515.515.515.515.415.515.515.515.515.515.515.415.515.415.315.315.315.315.3,15.5,15.4,15.3
14,15.315.315.315.315.315.315.315.315.315.315.215.315.315.315.315.315.315.315.215.115.215.215.215.2,15.3,15.3,15.1
15,15.215.215.215.215.215.215.215.215.215.215.115.215.215.215.215.215.015.215.015.115.0,15.2,15.2,15.0
16,15.015.115.115.015.015.015.015.115.115.115.115.115.015.015.015.015.015.0,15.1,15.0,15.0
17,15.015.014.914.914.914.914.914.914.914.914.914.914.814.814.914.914.914.914.914.914.914.914.914.9,15.0,14.9,14.8
18,14.914.914.914.814.814.814.814.814.814.814.814.814.814.814.814.814.814.814.814.814.814.914.914.8,14.9,14.8,14.8
19,14.814.814.814.814.814.814.814.814.814.814.814.814.814.814.814.814.714.814.814.814.814.814.814.8,14.8,14.8,14.7
20,14.814.814.814.914.814.814.814.814.814.814.814.814.814.814.814.814.814.814.814.814.814.814.814.8,14.9,14.8,14.8
21,14.814.814.814.814.814.714.814.714.814.814.714.714.714.714.714.814.814.814.714.714.714.814.714.7,14.8,14.8,14.7
22,14.714.714.714.814.814.714.714.714.714.814.714.714.714.714.614.714.714.714.714.714.714.714.714.7,14.8,14.7,14.6
23,14.714.714.614.614.614.714.614.714.614.614.614.614.614.514.514.614.614.614.614.614.614.614.614.6,14.7,14.6,14.5
24,14.614.614.514.514.514.614.614.614.514.514.514.514.514.514.514.414.514.414.514.614.514.614.614.6,14.6,14.5,14.4
25,14.614.614.614.514.514.514.614.514.614.614.514.514.614.514.514.514.514.514.614.514.614.614.614.6,14.6,14.6,14.5
26,14.614.614.614.614.514.414.514.414.514.514.514.514.514.514.514.414.414.414.414.314.414.414.414.4,14.6,14.5,14.3
27,14.414.414.414.314.314.214.214.214.214.214.214.214.214.214.214.214.214.214.214.214.214.314.214.2,14.4,14.2,14.1
28,14.214.214.214.214.214.214.114.214.214.214.214.214.214.214.214.214.214.214.214.214.214.214.314.3,14.3,14.2,14.1
29,14.314.314.314.314.214.314.314.314.214.214.114.114.214.214.214.214.214.214.013.913.914.014.014.0,14.3,14.2,13.9
30,14.014.014.014.014.013.913.813.913.713.713.713.713.713.813.813.713.613.713.413.413.313.313.413.4,14.0,13.7,13.3
TOTAL,15.215.215.215.215.215.215.215.215.115.115.115.115.115.115.115.115.115.115.115.115.115.115.115.1,15.2,15.1,15.0
