일,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,최대,평균,최소
01,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.8,14.7,14.7,14.7,14.6,14.6,14.6,14.6,14.6,14.6,14.9,14.9,14.8,14.8,14.8,14.8,14.9,14.7,14.5
02,14.8,14.7,14.7,14.7,14.7,14.8,14.8,14.8,14.9,14.8,14.8,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.9,14.9,14.8,14.8,14.8,14.8,14.9,14.8,14.7
03,14.8,14.8,14.8,14.8,14.8,14.9,15.0,14.9,15.0,15.0,14.9,14.9,14.9,14.9,14.8,14.8,14.9,14.8,15.0,15.1,15.1,15.0,15.1,15.1,15.1,14.9,14.8
04,15.1,15.1,15.1,15.0,15.1,15.1,15.2,15.1,15.2,15.3,15.4,15.2,15.2,15.2,15.2,15.2,15.2,15.2,15.3,15.5,15.5,15.5,15.4,15.5,15.5,15.3,15.0
05,15.4,15.4,15.4,15.4,15.3,15.4,15.4,15.4,15.3,15.5,15.5,15.4,15.4,15.4,15.3,15.3,15.2,15.3,15.3,15.3,15.3,15.3,15.3,15.2,15.5,15.4,15.2
06,15.2,15.2,15.2,15.2,15.1,15.2,15.2,15.2,15.1,15.2,15.3,15.3,15.2,15.2,15.1,15.1,15.2,15.1,15.2,15.2,15.3,15.3,15.3,15.2,15.3,15.2,15.1
07,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.4,15.5,15.5,15.5,15.5,15.4,15.4,15.4,15.4,15.4,15.3,15.4,15.4,15.4,15.4,15.4,15.5,15.4,15.3
08,15.3,15.3,15.4,15.3,15.3,15.3,15.3,15.3,15.4,15.4,15.4,15.5,15.5,15.5,15.3,15.4,15.4,15.4,15.4,15.5,15.6,15.6,15.7,15.7,15.7,15.4,15.3
09,15.7,15.7,15.7,15.7,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.9,15.9,15.9,15.9,15.8,15.9,15.8,15.9,16.0,16.0,16.1,16.1,16.1,16.1,15.9,15.7
10,16.2,16.2,16.2,16.1,16.2,16.1,16.1,16.1,16.1,16.1,16.1,16.2,16.2,16.4,16.4,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.4,16.4,16.2,16.1
11,16.4,16.6,16.6,16.7,16.6,16.6,16.6,16.6,16.5,16.4,16.4,16.5,16.5,16.7,16.8,16.8,16.7,16.8,16.7,16.6,16.6,16.6,16.6,16.6,16.8,16.6,16.4
12,16.7,16.8,16.9,16.9,17.0,17.0,16.8,17.0,16.7,16.7,16.6,16.6,16.6,16.7,16.8,16.8,16.8,16.8,16.7,16.6,16.6,16.6,16.6,16.5,17.0,16.7,16.5
13,16.6,16.6,16.6,16.6,16.6,16.7,16.6,16.7,16.5,16.5,16.5,16.5,16.4,16.5,16.5,16.5,16.7,16.5,16.6,16.6,16.6,16.5,16.5,16.5,16.7,16.6,16.4
14,16.5,16.5,16.5,16.6,16.6,16.6,16.7,16.6,16.6,16.5,16.5,16.5,16.4,16.4,16.4,16.4,16.4,16.4,16.6,16.5,16.4,16.4,16.4,16.4,16.7,16.5,16.4
15,16.3,16.3,16.3,16.3,16.4,16.5,16.4,16.5,16.4,16.4,16.4,16.4,16.4,16.3,16.3,16.3,16.3,16.3,16.5,16.4,16.4,16.3,16.3,16.3,16.5,16.4,16.3
16,16.3,16.3,16.2,16.2,16.2,16.3,16.3,16.3,16.4,16.3,16.4,16.4,16.4,16.3,16.3,16.3,16.4,16.3,16.6,16.6,16.5,16.5,16.5,16.5,16.6,16.4,16.2
17,16.4,16.4,16.4,16.3,16.2,16.4,16.4,16.4,16.4,16.5,16.4,16.4,16.5,16.4,16.4,16.4,16.4,16.4,16.5,16.7,16.7,16.6,16.6,16.5,16.7,16.5,16.2
18,16.5,16.5,16.5,16.4,16.3,16.4,16.4,16.4,16.4,16.5,16.6,16.4,16.5,16.5,16.5,16.4,16.4,16.4,16.5,16.6,16.7,16.7,16.6,16.6,16.7,16.5,16.3
19,16.6,16.5,16.5,16.5,16.4,16.4,16.4,16.4,16.5,16.5,16.6,16.6,16.6,16.6,16.6,16.6,16.5,16.6,16.6,16.6,16.7,16.8,16.8,16.7,16.8,16.6,16.4
20,16.7,16.7,16.7,16.6,16.6,16.6,16.6,16.6,16.7,16.7,16.7,16.8,16.7,16.7,16.7,16.7,16.7,16.7,16.8,16.9,16.9,17.0,17.2,17.2,17.2,16.8,16.6
21,17.1,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.3,17.3,17.4,17.5,17.5,17.4,17.4,17.4,17.4,17.4,17.4,17.5,17.5,17.6,17.6,17.7,17.7,17.4,17.1
22,17.7,17.6,17.7,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.7,17.8,17.8,17.8,17.6,17.6,17.6,17.6,17.5,17.5,17.5,17.6,17.6,17.6,17.8,17.6,17.5
23,17.6,17.7,17.6,17.6,17.6,17.5,17.5,17.5,17.5,17.5,17.5,17.6,17.7,17.7,17.7,17.4,17.4,17.4,17.3,17.3,17.2,17.1,17.2,17.2,17.7,17.5,17.1
