일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,18.818.918.818.918.918.918.918.918.918.918.818.818.718.718.718.718.718.718.818.818.818.818.818.8,18.9,18.8,18.7
02,18.818.818.818.818.818.818.818.818.818.818.818.818.818.818.818.718.718.718.718.818.818.818.818.8,18.8,18.8,18.7
03,18.818.818.818.718.718.718.718.718.718.818.818.818.718.718.718.718.718.718.718.718.718.718.818.8,18.8,18.7,18.7
04,18.818.818.818.718.718.718.718.718.818.718.718.818.818.718.718.718.718.718.618.718.718.718.718.8,18.8,18.7,18.6
05,18.818.718.718.718.618.518.418.518.418.618.718.718.718.718.618.518.418.518.218.118.218.218.418.6,18.8,18.5,18.1
06,18.618.718.518.418.418.118.018.118.018.018.218.418.418.418.318.218.218.217.917.917.917.918.018.1,18.7,18.2,17.9
07,18.218.218.018.118.117.917.817.917.717.717.817.918.118.118.118.017.918.017.817.817.817.817.817.9,18.2,17.9,17.7
08,17.917.917.817.817.917.817.717.817.617.517.617.717.817.817.817.817.717.817.717.717.717.717.717.7,17.9,17.7,17.5
09,17.817.817.817.717.717.717.617.717.517.517.517.517.617.717.717.717.717.717.617.617.617.617.617.6,17.8,17.6,17.5
10,17.717.717.717.717.717.617.617.617.517.517.517.517.517.617.617.617.617.617.617.617.617.517.517.5,17.7,17.6,17.5
11,17.617.617.617.717.717.617.617.617.517.517.517.517.517.517.617.617.617.617.617.617.617.617.617.6,17.7,17.6,17.5
12,17.617.617.617.617.617.617.617.617.617.617.617.517.617.617.617.617.617.617.617.617.617.617.617.6,17.6,17.6,17.5
13,17.617.617.617.617.617.617.617.617.617.617.617.617.617.617.617.717.717.717.617.617.617.717.717.7,17.7,17.6,17.6
14,17.717.717.717.717.717.717.717.717.717.717.717.717.717.717.717.817.817.817.717.817.817.817.717.7,17.8,17.7,17.7
15,17.817.817.817.817.817.817.817.817.817.717.717.717.617.617.617.617.717.617.717.717.717.717.717.7,17.8,17.7,17.6
16,17.717.717.717.717.717.717.717.717.717.717.617.617.617.617.517.517.517.517.517.617.617.617.617.6,17.7,17.6,17.5
17,17.517.517.517.517.517.517.517.517.517.517.517.517.517.517.417.417.417.417.417.417.417.417.417.4,17.5,17.5,17.4
18,17.417.417.417.417.417.417.417.417.417.417.417.317.417.317.317.317.317.317.217.317.317.317.317.3,17.4,17.3,17.2
19,17.317.317.317.317.317.217.217.217.217.217.217.217.217.217.217.217.117.217.117.117.117.117.117.2,17.3,17.2,17.1
20,17.117.117.117.117.117.117.117.117.117.117.117.217.117.217.117.117.117.117.117.117.117.117.117.2,17.2,17.1,17.1
21,17.217.117.117.117.117.117.017.117.017.017.117.117.117.117.117.117.017.117.017.017.017.017.117.1,17.2,17.1,17.0
22,17.117.117.117.117.017.016.917.016.916.916.917.017.017.017.017.016.917.016.916.816.816.916.917.0,17.1,17.0,16.8
23,17.017.016.916.916.916.816.816.816.816.816.816.816.816.816.816.716.816.716.816.816.816.816.816.9,17.0,16.8,16.7
24,16.916.916.916.916.916.916.816.916.816.816.816.816.816.816.816.816.816.816.816.816.816.816.816.8,16.9,16.8,16.8
25,16.816.816.816.816.816.816.816.816.616.616.616.616.616.716.616.616.616.616.616.616.616.616.716.7,16.8,16.7,16.6
26,16.716.716.716.716.716.716.716.716.716.616.616.616.616.616.716.616.616.616.616.616.616.616.716.7,16.7,16.6,16.6
27,16.716.716.716.716.716.716.616.716.616.616.616.516.516.516.616.616.616.616.616.616.616.616.516.5,16.7,16.6,16.5
28,16.516.516.616.616.616.616.616.616.516.516.516.516.416.516.516.516.516.516.416.416.416.416.416.4,16.6,16.5,16.4
29,16.416.416.416.416.416.416.416.416.416.416.416.416.516.516.516.516.516.516.616.616.616.616.616.6,16.6,16.5,16.4
30,16.616.616.616.616.616.616.616.616.616.616.616.616.516.516.516.416.416.416.416.416.416.416.416.4,16.6,16.5,16.4
TOTAL,17.617.617.617.617.517.517.517.517.517.517.517.517.517.517.517.517.517.517.417.417.417.417.517.5,17.6,17.5,17.4
