일,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,최대,평균,최소
01,1.5,1.1,1.4,1.2,1.8,2.0,2.7,2.0,2.6,2.4,2.2,3.1,3.4,3.3,3.1,2.8,3.3,2.8,1.7,0.9,0.9,0.8,0.7,0.8,3.4,2.0,0.7
02,1.3,1.0,0.7,0.9,0.6,0.9,1.0,0.9,0.8,0.8,1.4,1.6,1.8,2.1,1.9,1.9,2.0,1.9,1.2,0.8,0.6,0.6,0.7,0.4,2.1,1.2,0.4
03,0.7,0.7,0.8,0.6,0.5,0.5,0.8,0.5,0.5,0.9,1.0,1.7,2.3,2.4,3.7,3.3,2.7,3.3,1.8,1.0,1.4,1.3,0.5,0.5,3.7,1.3,0.5
04,0.7,0.7,0.6,1.0,0.8,0.7,0.9,0.7,1.0,0.8,1.4,1.7,1.7,1.8,2.2,2.6,3.0,2.6,2.3,2.3,2.3,2.3,2.0,1.0,3.0,1.5,0.6
05,1.0,0.8,1.0,0.8,0.6,0.5,0.9,0.5,1.3,0.8,0.9,1.0,1.6,1.9,2.8,2.4,2.8,2.4,2.2,2.0,1.7,1.1,1.0,0.9,2.8,1.4,0.5
06,1.1,1.1,1.1,0.8,0.9,0.9,1.4,0.9,1.0,0.9,1.4,1.1,1.7,2.2,1.9,2.7,3.0,2.7,2.7,1.8,1.0,1.3,0.8,1.0,3.0,1.5,0.8
07,0.9,0.8,0.7,1.0,0.8,0.8,1.0,0.8,0.9,3.1,2.7,3.2,1.4,0.8,1.0,1.5,1.3,1.5,0.8,0.6,0.7,0.5,0.6,0.6,3.2,1.1,0.5
08,0.7,1.1,1.0,0.7,0.6,0.9,0.9,0.9,0.6,0.7,2.2,4.6,6.1,3.3,2.5,3.4,1.9,3.4,0.9,0.9,1.0,0.5,0.5,0.5,6.1,1.6,0.5
09,0.7,1.0,1.4,1.4,0.6,0.7,0.5,0.7,0.5,0.7,1.7,0.6,0.9,1.3,2.5,2.6,1.8,2.6,0.8,0.7,0.9,0.8,0.6,0.7,2.6,1.0,0.5
10,0.7,0.4,0.4,0.3,0.4,0.4,0.4,0.4,1.0,0.6,0.7,2.0,1.9,1.7,1.1,1.9,3.1,1.9,1.0,0.9,1.0,0.8,0.6,0.7,3.1,1.0,0.3
11,0.8,0.5,0.8,1.0,0.4,0.8,0.8,0.8,0.5,0.6,2.3,3.9,3.9,3.9,3.6,2.5,1.8,2.5,1.9,1.3,1.0,0.6,0.4,0.2,3.9,1.5,0.2
12,0.4,0.3,0.4,0.6,0.6,0.4,0.4,0.4,1.0,1.6,2.8,3.7,2.8,2.2,2.1,1.4,1.6,1.4,1.8,1.6,2.0,2.7,2.9,2.1,3.7,1.6,0.3
13,1.7,1.7,2.5,2.5,2.6,1.6,1.8,1.6,1.7,2.9,2.5,2.5,2.0,3.1,2.3,3.1,1.6,3.1,1.3,2.7,0.9,2.7,2.5,2.3,3.1,2.2,0.9
14,2.1,1.5,1.2,1.7,0.6,0.8,0.5,0.8,0.4,0.8,1.3,2.3,0.9,1.2,1.6,0.9,2.3,0.9,4.0,3.9,2.1,1.7,1.8,2.0,4.0,1.6,0.4
15,2.4,2.3,1.9,2.1,2.2,2.3,1.0,2.3,1.7,2.1,2.0,2.7,2.3,2.6,3.0,3.1,3.0,3.1,3.0,2.1,1.2,0.6,1.2,0.8,3.2,2.1,0.6
16,0.6,0.6,0.7,0.6,1.0,0.9,0.5,0.9,1.0,0.8,1.7,2.0,3.5,3.7,3.4,3.8,3.3,3.8,2.6,2.5,1.7,1.0,0.8,0.7,3.8,1.7,0.5
17,0.6,0.8,0.7,0.8,0.6,0.7,0.9,0.7,1.2,1.3,1.3,1.2,1.6,1.5,1.7,2.1,1.6,2.1,1.4,1.3,1.1,0.9,1.0,1.1,2.1,1.1,0.6
