일,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,최대,평균,최소
01,10.0,9.6,8.5,8.6,9.1,9.6,9.0,9.6,8.0,8.0,8.1,8.5,9.0,9.5,9.5,9.2,8.9,9.2,5.5,5.1,4.6,4.1,4.0,3.5,10.0,7.7,3.5
02,2.3,1.2,0.4,0.6,,,,,-2.0,-2.2,-2.4,-2.4,-2.5,-2.6,-2.5,-2.3,-2.1,-2.3,-2.0,-2.0,-2.2,-2.3,-2.4,-0.7,2.3,-1.5,-2.6
03,-0.2,-0.9,-1.9,-2.9,-3.4,-3.6,-3.8,-3.6,-5.7,-4.4,-3.1,-1.9,-0.3,1.0,1.8,2.1,2.1,2.1,1.6,1.8,2.1,1.6,1.8,2.7,2.7,-0.7,-5.7
04,1.7,3.1,4.4,3.6,2.6,1.2,0.2,1.2,-1.0,-1.4,-1.5,-1.3,-0.8,0.0,0.5,0.6,0.9,0.6,1.1,1.3,1.3,1.2,1.2,0.9,4.4,0.8,-1.5
05,1.0,1.1,-0.3,-1.9,-2.4,-3.1,-3.0,-3.1,-3.2,-0.7,1.7,3.5,5.0,5.6,6.0,6.5,6.3,6.5,5.6,5.3,5.4,4.9,4.2,3.1,6.5,2.2,-3.2
06,3.2,2.4,2.6,2.6,2.1,3.1,3.3,3.1,2.8,,,7.1,7.7,7.9,7.8,7.9,8.2,7.9,8.2,7.8,7.7,7.6,7.4,7.4,8.5,5.8,2.1
07,7.0,7.0,6.6,6.7,6.9,6.9,5.0,6.9,5.2,4.8,3.7,4.2,4.3,4.1,4.2,3.9,3.8,3.9,4.2,4.0,3.8,3.3,2.6,2.1,7.0,4.7,2.1
08,1.7,1.1,0.6,0.3,0.1,0.0,-0.1,0.0,-0.5,-0.3,-0.4,-0.5,-0.3,-0.4,-0.1,-0.2,-0.3,-0.2,-0.2,-0.1,0.0,0.1,0.2,0.2,1.7,0.0,-0.5
09,-0.1,-0.5,-0.8,-1.3,-1.4,-2.4,-3.6,-2.4,-3.6,-1.6,-0.2,0.3,0.6,1.5,2.0,2.5,2.7,2.5,2.2,1.8,1.6,1.2,1.2,1.0,2.7,0.1,-4.0
10,0.1,-0.4,-1.1,-1.5,-1.9,-2.1,-2.1,-2.1,-2.1,-0.4,2.1,5.0,5.0,6.0,7.0,7.5,7.6,7.5,6.2,5.7,5.4,5.2,5.3,4.3,7.6,2.7,-2.4
