일,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,최대,평균,최소
01,17.9,17.9,17.9,17.9,17.9,18.0,17.9,18.0,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,18.0,17.9,18.1,18.0,18.0,18.0,17.9,17.9,18.1,17.9,17.9
02,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.9,17.8,17.7,17.7,17.9,17.8,17.7
03,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.6,17.5,17.5,17.5,17.5,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.4,17.7,17.6,17.4
04,17.4,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.3,17.2,17.1,17.3,17.3,17.3,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.5,17.4,17.1
05,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.3,17.3,17.2,17.2,17.2,17.2,17.3,17.3,17.4,17.3,17.4,17.4,17.4,17.4,17.4,17.3,17.4,17.3,17.2
06,17.3,17.2,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.2,17.1,17.1,17.1,17.2,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.2,17.1,17.3,17.3,17.1
07,17.1,17.2,17.2,17.3,17.2,17.2,17.2,17.2,17.1,17.2,17.1,17.1,17.0,17.1,17.1,17.2,17.3,17.2,17.3,17.3,17.3,17.3,17.2,17.2,17.3,17.2,17.0
08,17.1,17.1,17.1,17.2,17.3,17.2,17.2,17.2,17.1,17.0,16.9,16.8,16.5,16.5,16.5,16.7,16.8,16.7,16.7,16.7,16.7,16.6,16.6,16.5,17.3,16.9,16.5
09,16.3,16.4,16.3,15.9,16.0,16.1,16.2,16.1,16.2,16.1,15.9,15.9,15.8,15.8,15.7,15.4,15.8,15.4,15.8,15.8,15.8,15.8,15.7,15.5,16.4,15.9,15.4
10,15.4,15.1,15.0,15.1,14.8,15.0,15.4,15.0,15.3,15.4,15.2,15.1,15.0,14.4,14.2,14.5,14.6,14.5,15.1,14.8,15.0,15.1,15.0,14.9,15.4,15.0,14.2
11,14.6,14.2,14.4,14.5,14.4,14.5,14.7,14.5,14.7,14.7,14.6,14.5,14.6,14.5,14.5,14.4,14.5,14.4,14.7,14.6,14.5,14.6,14.5,14.4,14.8,14.5,14.2
12,14.3,13.9,13.8,14.0,14.0,13.8,14.0,13.8,14.3,14.3,14.2,13.8,13.6,13.8,13.8,13.7,13.8,13.7,14.0,14.1,14.0,14.0,13.9,13.9,14.3,14.0,13.6
13,13.9,13.7,13.7,13.8,13.7,13.7,13.8,13.7,14.0,14.0,14.0,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,14.0,14.1,14.2,14.2,14.1,14.2,13.9,13.7
14,14.1,14.1,14.1,14.0,14.1,14.0,14.0,14.0,14.1,14.1,14.2,14.1,14.0,14.0,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.2,14.1,14.0
15,14.1,14.1,14.1,14.1,14.1,14.1,14.0,14.1,14.0,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.2,14.1,14.2,14.2,14.1,14.2,14.2,14.2,14.2,14.1,14.0
16,14.2,14.2,14.2,14.2,14.1,14.1,14.0,14.1,14.0,14.1,14.1,14.2,14.1,14.1,14.1,14.1,14.1,14.1,14.2,14.1,14.1,14.1,14.1,14.1,14.2,14.1,13.9
17,14.2,14.2,14.2,14.1,14.1,14.0,14.0,14.0,13.8,13.8,13.9,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.1,14.1,14.0,14.0,14.0,14.0,14.2,14.0,13.8
18,14.0,14.0,14.0,14.0,13.9,13.9,13.9,13.9,13.9,13.8,13.8,13.8,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,14.0,13.9,13.8
19,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.8,13.9,13.9,13.9,13.9,13.9,14.0,13.9,14.0,14.0,14.0,14.0,14.0,14.0,14.0,13.9,13.8
