일,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,최대,평균,최소
01,23.8,23.8,23.8,23.9,23.9,23.8,23.8,23.8,23.8,23.8,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.8,23.8,23.8,23.8,23.9,23.9,23.8
02,23.8,23.8,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.8,23.8,23.8,23.8,23.8,23.9,23.9,24.0,23.9,24.2,24.2,24.1,23.9,23.8,23.8,24.2,23.9,23.8
03,23.8,23.8,23.9,23.9,23.9,23.9,24.0,23.9,23.9,23.9,23.8,23.8,23.8,23.9,23.9,23.9,23.9,23.9,24.0,24.0,24.0,23.9,23.8,23.8,24.0,23.9,23.8
04,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,24.0,24.0,24.0,24.0,24.0,24.0,24.0,23.9,23.9
05,24.0,24.0,24.0,24.0,24.0,24.1,24.0,24.1,24.0,24.1,24.1,24.0,24.1,24.1,24.2,24.2,24.2,24.2,24.2,24.3,24.4,24.4,24.4,24.4,24.4,24.1,24.0
06,24.2,24.3,24.2,24.2,24.2,24.2,24.2,24.2,24.3,24.3,24.3,24.2,24.2,24.2,24.2,24.2,24.3,24.2,24.3,24.3,24.4,24.4,24.5,24.4,24.5,24.3,24.2
07,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.4,24.4,24.4,24.3,24.3,24.3,24.3,24.2,24.3,24.2,24.3,24.3,24.3,24.4,24.3,24.3,24.4,24.3,24.2
08,24.3,24.2,24.2,24.1,24.2,24.1,24.1,24.1,24.2,24.2,24.2,24.2,24.2,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.3,24.1,24.1
09,24.1,24.0,23.9,23.9,23.9,23.9,23.9,23.9,23.9,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.1,24.0,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.0,23.9
10,24.1,24.2,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.2,24.2,24.2,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.2,24.1,24.1
11,24.1,24.1,24.0,24.0,23.9,23.9,23.9,23.9,23.9,23.9,23.8,23.8,23.7,23.7,23.7,23.7,23.7,23.7,23.6,23.6,23.6,23.6,23.6,23.6,24.1,23.8,23.6
12,23.5,23.5,23.5,23.5,23.6,23.6,23.5,23.6,23.5,23.5,23.4,23.4,23.3,23.3,23.2,23.3,23.3,23.3,23.2,23.2,23.1,23.2,23.2,23.1,23.6,23.4,23.1
13,23.1,23.1,23.1,23.0,23.0,23.0,22.9,23.0,22.9,22.9,22.9,22.9,22.9,22.8,22.8,22.8,22.8,22.8,22.7,22.8,22.7,22.7,22.8,22.8,23.1,22.9,22.7
14,22.8,22.8,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.8,22.8,22.8,22.8,22.9,22.8,22.9,22.8,22.8,22.8,22.7,22.7,22.7,22.9,22.8,22.7
15,22.7,22.7,22.7,22.8,22.8,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.8,22.8,22.8,22.8,22.8,22.7,22.7,22.8,22.8,22.8,22.8,22.7,22.7
16,22.7,22.7,22.7,22.6,22.6,22.5,22.6,22.5,22.6,22.6,22.7,22.7,22.6,22.5,22.4,22.3,22.2,22.3,21.5,21.1,21.4,22.2,22.4,22.5,22.7,22.4,21.1
17,22.2,21.8,21.8,21.7,21.3,20.9,20.7,20.9,20.3,21.0,21.4,21.4,21.1,20.9,20.8,20.8,20.8,20.8,20.7,20.6,20.6,20.5,20.5,20.6,22.2,21.0,20.3
18,20.5,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.2,20.2,20.1,20.2,20.2,20.1,20.0,20.1,20.1,20.1,20.1,20.2,20.1,20.0,19.9,20.0,20.5,20.2,19.9
19,20.1,20.0,20.0,20.0,20.1,20.1,20.0,20.1,19.9,19.8,19.7,19.7,19.9,19.9,19.9,19.9,19.9,19.9,19.8,19.7,19.6,19.5,19.4,19.4,20.1,19.8,19.4
20,19.6,19.6,19.4,19.4,19.4,19.4,19.5,19.4,19.3,19.2,19.2,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.2,19.1,19.1,19.0,19.0,18.9,19.6,19.2,18.9
21,18.9,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,18.9,18.8,18.8,18.7,18.8,18.8,18.9,18.9,18.9,18.9,18.9,18.8,18.8,18.7,18.5,19.0,18.9,18.5
22,18.5,18.5,18.6,18.7,18.7,18.7,18.7,18.7,18.6,18.4,18.4,18.4,18.4,18.5,18.5,18.6,18.6,18.6,18.6,18.5,18.5,18.4,18.3,18.2,18.7,18.5,18.2
23,18.2,18.3,18.5,18.5,18.5,18.5,18.5,18.5,18.4,18.3,18.2,18.2,18.1,18.2,18.3,18.3,18.3,18.3,18.4,18.3,18.3,18.3,18.2,18.2,18.5,18.3,18.1
24,18.1,18.1,18.2,18.3,18.3,18.3,18.3,18.3,18.2,18.2,18.2,18.1,18.1,18.1,18.2,18.2,18.3,18.2,18.3,18.3,18.2,18.2,18.2,18.2,18.3,18.2,18.1
25,18.1,18.1,18.1,18.1,18.1,18.2,18.2,18.2,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.2,18.2,18.2,18.2,18.1,18.1,18.2,18.1,18.1
26,18.1,18.1,18.0,17.9,17.9,17.9,18.0,17.9,18.0,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,18.1,17.9,17.9
27,17.9,17.9,17.9,17.9,17.9,17.9,18.0,17.9,17.9,17.9,17.8,17.8,17.8,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,18.0,18.0,17.9,18.0,17.9,17.8
28,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.9,17.8,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.8
29,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.8,17.8,17.7,17.8,17.8,17.8,17.8,17.8,17.8,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.7
30,17.8,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,18.0,18.0,18.0,17.9,17.9,17.9,18.0,18.0,18.0,17.9,18.0,18.0,18.0,18.0,18.0,18.0,17.9,17.8
31,18.0,18.0,17.9,18.0,17.9,17.9,17.9,17.9,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,17.9,18.0,18.0,17.9
TOTAL,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.4,21.2,21.0
