일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,7.07.06.96.86.96.76.76.76.76.56.46.36.36.66.56.56.66.56.56.56.56.46.36.2,7.0,6.6,6.2
02,6.46.46.36.46.46.36.26.36.26.36.46.46.46.56.46.36.26.36.26.26.36.26.26.3,6.5,6.3,6.2
03,6.26.26.26.16.26.36.26.36.26.26.26.26.36.36.36.36.26.36.26.36.26.26.36.3,6.3,6.2,6.1
04,6.46.46.46.36.36.36.36.36.36.46.56.46.46.46.56.46.46.46.46.36.46.46.46.5,6.5,6.4,6.3
05,6.56.66.66.66.66.66.46.66.46.46.46.46.46.46.46.46.46.46.46.36.36.36.46.4,6.6,6.4,6.3
06,6.46.46.46.56.46.46.46.46.36.36.36.36.36.36.36.46.46.46.56.66.76.56.46.4,6.7,6.4,6.3
07,6.46.46.46.66.76.87.06.87.06.76.56.46.56.46.56.56.66.56.87.07.17.27.06.6,7.2,6.7,6.4
08,6.56.66.76.66.76.96.96.96.96.86.76.66.66.66.56.76.76.76.76.86.96.97.06.8,7.0,6.7,6.5
09,6.76.76.76.76.86.76.76.76.96.86.76.66.66.66.66.56.76.56.76.86.97.07.17.0,7.1,6.8,6.5
10,6.96.86.86.86.96.96.96.96.86.97.16.86.86.76.86.86.86.86.86.86.96.97.27.3,7.3,6.9,6.7
11,7.37.06.96.96.97.07.07.07.17.07.07.26.86.86.86.86.86.86.86.96.96.97.07.2,7.3,7.0,6.8
12,7.27.06.96.86.86.86.96.87.07.17.17.07.27.06.96.97.06.97.06.97.07.07.27.4,7.4,7.0,6.8
13,7.57.37.17.16.97.06.97.07.17.27.27.37.47.47.17.17.17.17.17.17.17.27.37.5,7.5,7.2,6.9
14,7.87.67.37.37.27.27.27.27.27.37.27.37.57.77.57.37.37.37.47.37.37.37.57.6,7.8,7.4,7.2
15,7.98.07.77.47.57.57.57.57.57.57.57.57.67.97.77.67.57.67.57.57.57.57.67.7,8.0,7.6,7.4
16,7.77.97.97.87.67.67.77.67.67.77.67.77.87.88.07.97.87.97.77.77.87.87.87.9,8.0,7.8,7.6
17,8.08.08.18.17.97.87.87.87.87.87.87.87.98.08.18.28.38.28.38.28.28.28.38.4,8.4,8.1,7.8
18,8.48.48.48.38.28.18.08.17.97.98.08.08.08.18.18.18.28.18.08.08.08.08.28.2,8.4,8.1,7.9
19,8.18.28.38.38.38.28.18.28.08.08.08.08.18.28.28.28.18.28.58.68.68.58.48.3,8.6,8.2,8.0
20,8.48.48.38.38.48.48.58.48.58.38.18.18.18.18.18.18.38.18.98.78.78.88.68.4,8.9,8.4,8.1
21,8.28.18.28.38.48.68.78.68.68.38.28.18.18.18.08.18.28.18.28.48.78.68.28.1,8.7,8.3,8.0
22,8.08.18.18.18.18.28.48.28.58.38.18.18.18.18.08.08.08.08.18.28.18.28.18.2,8.5,8.1,8.0
23,8.28.28.28.28.18.18.28.18.48.58.58.48.38.38.38.38.38.38.48.58.58.79.08.9,9.0,8.4,8.1
24,8.78.78.78.78.68.78.78.78.89.09.08.78.68.68.78.68.78.68.68.88.89.09.19.1,9.1,8.8,8.6
25,8.88.88.88.88.88.88.78.89.09.09.19.28.98.78.88.78.78.78.88.89.09.19.09.2,9.2,8.9,8.7
26,9.18.98.98.88.88.88.98.89.09.19.19.19.18.98.98.99.08.99.09.09.09.19.29.4,9.4,9.0,8.8
27,9.49.29.29.19.09.19.19.19.39.39.49.59.49.29.29.29.29.29.29.29.29.49.49.6,9.6,9.3,9.0
28,9.79.49.39.49.39.39.39.39.49.49.59.69.69.59.39.39.29.39.39.39.39.49.59.6,9.7,9.4,9.2
29,9.89.99.69.49.49.39.39.39.49.59.59.79.79.49.49.49.39.49.39.39.39.49.59.6,9.9,9.5,9.3
30,9.79.59.49.49.39.29.29.29.39.49.49.49.59.69.59.49.39.49.39.39.39.49.59.7,9.7,9.4,9.2
31,9.89.89.69.49.49.49.39.49.39.39.49.49.59.69.59.39.49.39.39.49.49.49.59.6,9.8,9.4,9.3
TOTAL,7.87.87.77.77.77.77.77.77.87.77.77.77.77.77.77.77.77.77.77.87.87.87.97.9,8.1,7.8,7.6
