일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,6.26.26.16.16.16.16.26.16.26.26.16.26.26.26.26.26.26.26.36.26.36.36.36.2,6.3,6.2,6.1
02,6.26.26.46.36.36.36.36.36.36.36.36.36.46.46.36.26.36.26.36.46.36.36.26.4,6.4,6.3,6.2
03,6.46.46.46.46.46.46.36.46.36.36.36.36.46.56.46.46.36.46.36.26.26.36.36.2,6.5,6.3,6.2
04,6.36.46.36.26.26.26.26.26.26.26.26.26.26.36.46.36.26.36.26.26.26.26.36.3,6.4,6.2,6.2
05,6.36.26.26.26.16.16.16.16.16.16.16.16.16.16.26.16.16.16.16.26.16.16.16.2,6.3,6.1,6.1
06,6.26.26.36.46.46.36.26.36.26.26.26.26.26.36.26.36.46.36.46.46.46.46.36.3,6.4,6.3,6.2
07,6.26.26.36.26.36.36.26.36.26.36.26.26.26.36.26.16.26.16.16.16.16.26.26.2,6.3,6.2,6.1
08,6.16.26.05.96.06.05.96.06.16.26.16.05.95.95.96.06.16.06.26.26.16.16.06.0,6.2,6.0,5.9
09,5.95.95.95.95.96.06.16.06.05.95.95.95.85.95.95.95.95.95.95.95.95.95.95.9,6.2,5.9,5.8
10,5.95.85.85.85.95.85.85.85.95.95.85.85.85.75.65.65.75.65.75.95.85.75.85.8,5.9,5.8,5.6
11,5.85.75.85.75.75.85.85.85.75.95.75.75.75.75.75.65.65.65.85.85.95.95.75.7,5.9,5.8,5.6
12,5.65.75.65.65.65.65.75.65.75.75.75.75.65.65.75.75.75.75.85.85.85.95.85.7,5.9,5.7,5.6
13,5.85.75.75.85.85.85.85.85.95.85.75.85.75.65.65.75.85.75.85.85.85.95.75.8,5.9,5.8,5.6
14,5.95.85.85.85.85.85.85.85.85.95.85.75.85.75.75.75.85.75.85.85.85.85.85.8,5.9,5.8,5.7
15,5.75.75.75.75.75.75.65.75.75.75.75.75.75.55.55.55.55.55.55.55.65.65.75.7,5.7,5.6,5.5
16,5.65.45.45.45.45.45.55.45.55.55.55.45.35.55.45.45.45.45.55.45.45.45.45.4,5.6,5.4,5.3
17,5.45.35.25.45.45.45.55.45.55.55.65.55.55.45.55.45.45.45.55.55.45.55.45.5,5.6,5.4,5.2
18,5.65.65.55.55.55.55.55.55.55.45.55.55.55.55.55.65.65.65.55.65.65.55.65.6,5.6,5.5,5.4
19,5.65.65.65.85.75.65.65.65.65.65.65.65.55.65.75.75.75.75.65.65.65.65.65.6,5.8,5.6,5.5
20,5.65.65.75.65.75.85.75.85.75.65.75.75.65.75.65.85.95.85.85.85.75.75.75.7,5.9,5.7,5.6
21,5.75.75.85.96.05.95.95.95.85.85.85.85.85.85.95.85.95.85.95.95.95.95.85.8,6.0,5.8,5.7
22,5.85.85.75.75.75.75.55.75.45.45.65.75.65.65.65.55.45.55.14.84.64.44.54.8,5.8,5.4,4.4
23,5.04.94.84.84.54.54.34.54.14.44.85.14.94.84.84.74.74.74.03.73.53.33.33.8,5.1,4.4,3.3
24,4.64.44.14.24.13.83.53.83.33.33.64.14.24.14.14.04.14.04.04.13.93.53.43.8,4.6,3.9,3.3
25,4.14.14.04.04.04.03.94.03.73.63.64.04.14.04.24.24.24.24.24.14.14.14.04.1,4.2,4.0,3.6
26,4.24.34.34.34.34.34.34.34.14.14.14.04.14.34.34.44.34.44.44.34.34.34.24.1,4.4,4.2,4.0
27,4.24.24.34.34.44.34.44.34.24.14.14.34.24.24.34.34.44.34.44.44.34.44.34.4,4.4,4.3,4.1
28,4.44.44.44.44.44.44.44.44.34.34.24.34.34.34.34.34.34.34.44.44.34.34.44.2,4.4,4.3,4.2
29,4.34.34.44.44.44.44.44.44.54.44.44.44.44.44.34.34.44.34.54.54.44.44.54.6,4.6,4.4,4.3
30,4.54.44.44.34.44.54.44.54.44.44.54.64.64.64.54.44.44.44.54.64.54.54.64.6,4.6,4.5,4.3
31,4.54.54.64.44.54.54.64.54.64.64.64.64.74.74.64.54.54.54.64.64.64.64.64.6,4.7,4.6,4.4
TOTAL,5.55.45.45.45.45.45.45.45.45.45.45.45.45.45.45.45.45.45.45.45.45.35.35.4,5.6,5.4,5.2
