일,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,최대,평균,최소
01,23.8,23.5,23.4,23.4,23.4,23.5,23.5,23.5,23.4,23.6,23.7,24.0,23.8,24.1,24.6,24.2,25.6,24.2,24.9,24.3,23.7,23.2,23.2,22.9,26.1,23.9,22.9
02,22.6,22.3,22.3,22.4,22.6,22.9,23.0,22.9,24.0,24.7,24.7,24.7,25.0,25.0,25.7,26.3,25.7,26.3,25.4,25.4,25.3,25.5,25.5,24.7,26.3,24.4,22.3
03,24.7,24.7,24.5,24.1,23.6,24.0,24.1,24.0,25.0,26.0,26.6,25.9,25.9,25.9,25.3,25.4,25.5,25.4,25.2,24.9,24.8,24.7,25.2,24.9,26.6,25.0,23.6
04,24.4,24.2,23.9,23.8,23.7,23.9,24.1,23.9,24.2,24.4,24.3,24.0,23.9,24.0,24.2,24.6,24.8,24.6,25.6,25.8,25.7,25.7,25.7,25.8,25.8,24.6,23.7
05,25.7,25.2,24.7,24.6,23.8,23.7,23.4,23.7,23.0,23.7,24.3,25.0,25.5,25.7,25.8,25.5,25.3,25.5,25.0,24.8,24.1,24.3,24.4,24.5,25.8,24.6,22.9
06,23.0,23.2,24.2,23.6,23.9,23.6,23.6,23.6,26.0,27.0,27.5,28.3,29.0,29.4,30.0,30.3,30.3,30.3,27.9,25.8,25.2,24.8,24.6,24.6,30.3,26.2,23.0
07,24.5,24.5,24.3,24.2,24.1,24.2,24.1,24.2,24.7,24.9,24.9,23.9,23.2,21.8,21.0,20.6,20.8,20.6,21.3,21.4,21.4,21.3,21.6,23.0,24.9,23.0,20.6
08,23.8,23.3,22.8,22.8,22.9,23.2,23.3,23.2,23.4,23.6,24.4,25.9,25.7,24.6,25.1,25.1,25.2,25.1,25.5,24.8,25.0,25.4,26.0,25.8,26.3,24.5,22.8
09,25.4,25.1,25.1,25.2,25.4,25.2,25.4,25.2,26.2,26.7,26.8,27.1,27.5,28.1,27.3,28.3,28.4,28.3,27.2,26.1,25.8,26.3,26.3,26.4,28.4,26.5,25.1
10,26.4,26.3,26.4,26.6,26.5,26.2,25.7,26.2,24.6,25.4,27.6,27.8,28.4,29.4,30.1,29.7,29.1,29.7,28.5,27.9,27.1,26.8,26.7,26.7,30.1,27.2,24.6
11,26.2,26.4,26.0,26.2,26.7,26.6,26.7,26.6,25.3,26.2,26.3,24.5,24.6,24.7,24.5,25.9,25.0,25.9,25.4,25.2,24.8,24.5,24.7,24.5,26.7,25.5,24.4
12,24.7,24.9,25.1,25.1,25.1,24.9,24.7,24.9,25.5,25.5,25.7,26.2,26.4,26.3,26.5,27.6,27.2,27.6,24.7,24.7,24.5,24.4,24.5,24.6,27.6,25.4,24.4
13,25.3,24.8,25.0,25.5,25.9,25.7,24.1,25.7,24.6,25.1,25.3,25.6,26.1,26.6,26.5,26.3,26.6,26.3,26.8,26.5,26.5,26.4,26.5,26.4,27.1,25.8,23.9
14,26.2,26.0,25.4,25.1,25.5,25.0,24.4,25.0,24.2,24.6,24.7,25.2,24.8,24.8,24.8,24.7,24.7,24.7,25.0,25.4,25.3,25.4,25.3,25.5,26.2,25.0,24.2
15,25.2,25.2,25.3,25.0,25.2,25.2,25.2,25.2,25.5,25.6,26.1,26.0,25.7,25.0,24.2,23.7,23.4,23.7,23.3,23.5,23.5,23.5,23.8,24.2,26.1,24.7,23.3
16,24.6,24.8,24.7,24.7,24.5,24.3,24.1,24.3,24.3,24.5,25.2,25.6,25.1,24.8,25.6,26.5,26.4,26.5,26.3,25.5,24.4,24.1,24.0,24.0,26.7,25.0,24.0
17,24.3,24.1,24.2,24.3,23.3,23.0,23.0,23.0,23.9,24.9,25.3,26.9,27.2,26.1,25.6,25.7,26.0,25.7,25.4,26.3,25.8,25.4,25.7,25.0,27.2,25.0,23.0
18,24.0,24.0,24.1,24.3,24.2,24.0,23.9,24.0,23.4,22.9,22.8,22.9,22.9,23.0,23.1,23.1,23.4,23.1,23.8,23.7,23.7,23.6,23.6,23.5,24.3,23.6,22.8
19,23.4,23.3,23.4,23.4,23.2,23.0,23.0,23.0,24.0,24.9,25.0,24.5,24.7,24.9,25.3,25.4,25.7,25.4,25.4,24.9,24.6,24.7,24.5,24.3,25.8,24.4,23.0
20,24.1,24.0,23.7,23.6,23.6,23.5,23.4,23.5,23.6,23.9,24.5,24.6,24.6,24.8,25.3,25.6,25.7,25.6,26.0,25.7,25.2,24.7,24.9,25.1,26.1,24.6,23.4
21,24.8,24.4,24.5,24.3,23.8,23.4,23.4,23.4,23.3,23.8,25.5,26.9,28.0,28.3,27.8,29.6,29.5,29.6,27.4,27.2,27.3,27.7,26.7,25.7,29.6,26.0,23.3
22,25.8,26.1,25.6,25.2,25.0,24.8,25.0,24.8,26.3,27.2,27.2,26.6,26.2,25.1,23.1,22.6,23.0,22.6,24.5,24.0,24.4,24.6,25.2,25.5,27.2,25.1,22.6
23,25.8,25.9,26.1,26.7,26.8,26.8,26.8,26.8,26.0,25.7,25.7,25.5,25.1,24.8,25.1,25.2,25.0,25.2,25.1,25.6,25.4,25.4,25.1,25.1,26.8,25.7,24.8
24,25.3,25.1,25.0,25.0,25.1,25.2,25.1,25.2,24.2,23.8,24.5,25.8,26.3,26.2,26.0,26.3,26.0,26.3,26.0,27.7,26.9,26.7,26.6,26.5,27.7,25.7,23.8
25,26.6,26.6,26.3,25.5,25.3,25.5,25.8,25.5,25.9,25.5,24.9,25.3,27.1,27.8,29.0,29.6,30.2,29.6,29.5,28.9,28.0,27.8,26.0,25.4,30.2,27.0,24.9
26,24.8,25.0,25.3,25.0,25.1,24.5,24.5,24.5,27.1,28.8,29.7,30.3,31.0,28.7,28.2,27.6,27.6,27.6,27.7,26.7,25.4,24.7,24.6,25.1,31.0,26.7,24.5
27,25.0,24.7,24.6,24.2,24.2,24.3,24.1,24.3,25.0,25.8,26.7,27.7,28.1,28.8,28.9,28.7,29.0,28.7,29.0,28.5,27.9,27.6,27.8,27.3,29.0,26.7,24.1
28,26.8,26.3,26.5,25.6,25.3,25.5,25.3,25.5,27.0,26.9,28.2,30.8,31.9,29.1,29.3,29.0,29.8,29.0,29.8,29.7,28.0,27.2,27.2,27.2,31.9,27.8,25.3
29,26.3,26.5,26.3,26.2,26.1,26.0,25.8,26.0,26.7,28.3,29.5,29.2,29.5,30.1,30.2,30.2,30.2,30.2,29.9,29.4,29.1,28.9,28.6,28.3,30.2,28.2,25.8
30,27.8,27.2,27.1,26.4,26.3,25.8,25.8,25.8,28.0,29.7,28.8,29.2,28.3,28.5,29.1,29.4,29.5,29.4,28.9,28.4,27.7,26.1,26.0,25.8,29.7,27.7,25.8
31,25.9,25.6,25.5,25.7,25.3,25.4,25.2,25.4,26.0,27.0,27.5,28.1,27.9,28.2,28.5,28.6,28.6,28.6,28.0,27.8,27.6,27.4,27.1,27.0,28.6,27.0,25.2
TOTAL,25.1,24.9,24.9,24.8,24.7,24.6,24.5,24.6,25.0,25.5,25.9,26.3,26.4,26.3,26.3,26.5,26.5,26.5,26.3,26.0,25.6,25.4,25.4,25.3,27.6,25.6,23.8
