일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,4.64.64.74.74.64.64.54.64.44.44.44.54.44.54.64.54.64.54.64.54.54.54.54.5,4.7,4.5,4.4
02,4.54.64.64.54.64.64.64.64.44.44.44.34.34.34.44.54.54.54.34.34.34.44.34.4,4.6,4.4,4.3
03,4.34.34.44.64.54.44.54.44.34.34.34.24.34.24.24.34.44.34.54.54.44.34.44.4,4.6,4.4,4.2
04,4.44.54.44.64.64.54.44.54.54.24.24.34.34.34.24.24.34.24.44.54.54.44.34.4,4.6,4.4,4.2
05,4.34.44.34.44.44.44.44.44.44.44.34.34.44.44.44.44.54.44.54.54.54.54.54.4,4.5,4.4,4.3
06,4.54.54.54.54.64.74.74.74.44.44.34.44.44.44.54.54.54.54.54.64.64.54.64.5,4.7,4.5,4.3
07,4.44.44.44.34.34.34.34.34.24.24.24.34.34.34.34.44.44.44.54.54.54.64.64.5,4.6,4.4,4.2
08,4.54.54.54.54.54.54.64.54.64.64.54.54.54.54.54.64.64.64.74.74.74.74.84.7,4.8,4.6,4.5
09,4.74.74.74.74.84.74.84.74.84.74.64.54.54.54.64.64.64.64.74.84.84.74.74.6,4.8,4.7,4.5
10,4.74.64.64.64.64.64.64.64.74.74.74.74.64.64.64.74.74.74.74.84.84.84.84.9,4.9,4.7,4.6
11,4.94.84.84.74.84.84.84.84.84.84.84.84.84.74.84.84.84.84.84.94.94.94.95.0,5.0,4.8,4.7
12,5.04.84.84.84.84.94.94.94.94.94.94.94.94.84.84.84.84.84.94.94.94.94.95.0,5.0,4.9,4.8
13,5.05.15.15.05.05.05.05.05.05.15.15.05.05.15.25.15.15.15.15.15.15.25.25.2,5.2,5.1,5.0
14,5.35.35.35.25.35.25.25.25.15.25.35.35.25.25.35.25.25.25.25.25.25.25.35.3,5.3,5.2,5.1
15,5.35.35.35.45.35.25.25.25.25.25.25.35.25.25.25.25.25.25.25.25.25.25.25.1,5.4,5.2,5.1
16,5.15.25.15.15.15.15.15.15.15.15.05.05.05.05.15.05.05.05.15.15.25.25.15.1,5.2,5.1,5.0
17,5.15.15.25.25.25.25.25.25.35.35.35.25.35.45.35.35.45.35.45.45.45.45.45.4,5.4,5.3,5.1
18,5.45.55.45.45.45.65.55.65.45.45.35.35.35.35.45.45.55.45.65.45.45.45.45.4,5.6,5.4,5.3
19,5.35.35.55.65.55.55.65.55.45.35.25.25.35.35.35.35.45.35.55.65.35.35.35.3,5.6,5.4,5.2
20,5.25.25.25.25.35.25.15.24.94.95.15.15.05.05.05.05.05.05.15.25.15.05.05.1,5.3,5.1,4.9
21,5.15.05.05.05.15.05.05.04.94.84.85.04.94.94.94.95.04.95.15.15.15.05.14.9,5.1,5.0,4.8
22,5.05.05.05.05.05.15.05.15.04.94.94.84.84.84.84.84.84.84.94.94.94.95.05.1,5.1,4.9,4.8
23,4.84.84.74.84.94.94.84.94.84.84.84.94.84.64.74.74.74.74.84.84.84.84.84.8,4.9,4.8,4.6
24,4.54.44.34.34.34.34.34.34.34.34.44.43.93.53.53.53.63.53.53.53.63.63.43.3,4.5,3.9,3.3
25,3.23.02.82.72.92.92.92.93.13.02.92.92.92.92.92.92.92.93.03.23.23.13.23.2,3.2,3.0,2.7
26,3.33.23.12.92.93.03.03.03.13.03.03.13.23.12.92.82.72.82.92.93.03.02.92.8,3.3,3.0,2.7
27,2.92.92.92.93.03.03.13.03.13.02.82.72.42.32.32.42.72.42.62.52.62.72.72.5,3.1,2.7,2.3
28,2.52.52.52.42.52.62.62.62.62.62.82.82.62.62.62.72.82.72.72.72.82.72.92.8,2.9,2.7,2.4
29,2.72.62.52.62.72.82.82.82.92.82.93.03.02.93.02.93.02.93.03.13.03.03.03.0,3.1,2.9,2.5
30,2.92.82.72.72.82.82.82.82.92.92.82.82.82.82.82.92.92.92.92.92.92.92.93.0,3.0,2.8,2.7
31,3.03.03.13.13.13.13.03.13.03.03.02.92.93.03.13.03.13.03.02.92.92.82.82.8,3.1,3.0,2.8
TOTAL,4.44.44.44.44.44.44.44.44.44.34.34.34.34.34.34.34.34.34.44.44.44.44.44.4,4.6,4.4,4.2
