일,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,최대,평균,최소
01,7.3,7.3,7.0,7.1,6.6,6.1,6.2,6.1,5.9,6.0,6.0,6.1,6.2,6.1,6.0,5.6,5.2,5.6,5.0,5.0,5.1,5.3,5.3,5.2,7.3,5.9,5.0
02,4.9,4.7,4.5,4.0,3.6,3.2,3.0,3.2,2.8,2.6,2.6,2.7,2.7,2.7,2.5,2.5,2.6,2.5,2.7,2.5,2.6,2.7,2.7,2.8,4.9,3.0,2.5
03,2.5,0.4,-0.1,-0.6,-0.9,-1.7,-2.3,-1.7,-1.1,1.3,3.6,5.4,6.3,6.7,6.8,6.8,6.7,6.8,6.2,5.5,5.1,5.1,5.0,4.4,6.9,3.1,-2.5
04,3.4,3.0,2.6,2.8,2.9,2.0,1.8,2.0,2.5,3.4,4.6,5.8,6.1,6.1,5.9,6.2,6.5,6.2,6.2,6.0,6.4,6.5,6.5,6.3,6.5,4.7,1.8
05,5.9,4.7,3.6,3.5,2.9,2.8,3.2,2.8,2.9,4.4,6.5,7.3,8.3,7.1,6.9,6.5,6.2,6.5,6.3,6.5,6.3,6.6,5.7,5.1,8.3,5.3,2.6
06,4.8,3.9,3.3,2.6,2.4,2.2,2.3,2.2,2.8,5.2,7.3,9.3,11.8,12.3,12.2,12.1,12.2,12.1,11.4,10.8,10.2,9.0,8.9,7.7,12.3,7.4,1.6
07,7.0,7.0,6.9,7.2,7.8,7.5,7.3,7.5,8.6,10.7,13.0,13.9,15.0,15.3,15.7,15.5,15.1,15.5,13.6,13.2,13.2,13.2,12.6,11.9,15.7,11.4,6.9
08,11.8,11.6,11.8,10.9,8.9,9.6,9.2,9.6,10.9,12.7,14.6,16.1,16.4,17.0,17.2,16.8,16.9,16.8,16.2,14.8,14.9,15.8,14.7,14.6,17.2,13.7,8.9
09,14.6,14.1,13.6,13.0,12.8,12.9,12.9,12.9,12.9,10.4,9.9,7.7,7.2,7.0,6.6,6.2,5.9,6.2,4.9,4.8,4.6,4.5,4.4,4.5,14.6,8.9,4.4
10,4.4,4.5,4.7,4.7,4.5,4.0,3.6,4.0,4.0,5.8,6.9,9.3,15.6,18.3,19.4,19.0,18.2,19.0,16.9,16.6,15.2,14.9,15.3,13.1,19.4,10.8,3.5
11,11.6,10.7,10.4,10.5,10.9,10.6,9.3,10.6,11.0,14.3,17.2,18.8,20.3,20.6,20.5,20.1,19.0,20.1,10.4,8.1,8.2,8.4,9.1,9.7,20.6,13.2,8.1
