일,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,최대,평균,최소
01,26.5,26.2,26.1,25.7,25.8,25.5,25.8,25.5,27.7,28.8,29.3,30.0,29.8,30.2,30.4,29.8,29.2,29.8,28.8,28.9,27.6,26.0,26.0,26.0,30.4,27.8,25.5
02,25.7,25.4,25.2,25.0,24.8,24.7,24.8,24.7,25.6,26.2,25.7,25.8,25.9,25.5,25.1,23.0,21.9,23.0,23.1,22.2,22.8,23.3,23.7,23.2,26.2,24.4,21.9
03,24.0,23.9,23.4,23.1,23.6,23.4,23.5,23.4,23.9,23.9,23.7,24.0,24.1,24.1,24.2,24.4,24.7,24.4,24.8,24.5,24.5,24.3,24.4,24.1,24.8,24.1,23.1
04,23.9,23.8,23.8,23.8,23.6,23.4,23.5,23.4,24.0,24.4,24.6,24.6,24.9,24.8,24.9,24.7,25.6,24.7,25.3,25.1,24.8,24.7,24.7,24.6,25.6,24.4,23.4
05,24.6,24.6,24.4,24.3,24.0,24.0,24.0,24.0,24.6,25.1,25.5,25.4,24.8,23.6,23.3,23.2,23.2,23.2,23.7,23.8,23.8,23.9,23.8,24.0,25.5,24.1,23.2
06,24.2,24.1,23.8,24.1,24.0,24.1,24.1,24.1,24.6,25.5,26.8,26.5,26.6,26.6,26.3,25.8,25.8,25.8,25.1,24.9,24.8,25.1,25.2,25.1,26.8,25.1,23.8
07,25.1,25.3,25.5,25.7,25.3,24.9,24.8,24.9,25.0,26.3,27.4,26.8,26.7,26.9,26.9,26.1,26.3,26.1,25.2,24.9,24.7,24.7,24.5,24.5,27.4,25.6,24.2
08,24.5,24.2,24.2,24.2,24.1,24.1,24.1,24.1,24.2,24.3,24.3,24.3,24.6,25.0,25.2,25.5,25.3,25.5,25.1,24.4,24.2,24.0,23.9,23.2,25.5,24.4,23.2
09,22.5,22.1,21.9,22.0,22.0,22.1,22.3,22.1,24.2,24.8,24.8,25.2,26.2,26.5,26.6,26.5,26.2,26.5,26.4,25.5,25.2,25.1,24.8,24.6,27.1,24.5,21.9
10,24.4,24.4,24.1,23.0,22.2,22.0,21.0,22.0,22.2,21.9,21.9,22.8,23.7,26.0,25.8,24.9,25.3,24.9,25.4,24.8,24.3,24.0,23.9,23.8,26.0,23.7,21.0
11,23.7,23.6,23.2,23.1,23.6,23.5,23.7,23.5,24.4,25.0,25.3,25.4,25.9,26.2,26.3,26.2,25.9,26.2,26.1,25.7,25.2,24.8,24.5,24.4,26.3,24.8,23.1
12,24.3,24.4,24.4,24.2,24.1,24.0,24.0,24.0,24.8,24.6,24.8,24.8,24.7,25.0,25.2,25.0,24.8,25.0,25.7,25.5,25.2,25.2,25.3,25.5,25.7,24.8,24.0
13,25.7,25.8,25.8,25.7,25.9,25.5,25.1,25.5,25.3,24.9,24.7,24.3,24.3,24.3,24.0,23.7,23.8,23.7,23.1,23.0,23.0,23.1,23.2,23.6,25.9,24.4,23.0
14,23.8,24.0,23.9,24.1,24.4,25.0,24.7,25.0,24.3,23.6,24.5,23.8,22.6,23.0,22.8,22.8,23.0,22.8,23.0,22.9,23.0,22.9,23.0,22.8,25.0,23.6,22.6
15,22.8,22.9,22.5,22.5,22.5,22.7,22.7,22.7,22.9,22.8,23.0,23.2,23.5,23.2,23.4,23.5,23.3,23.5,23.4,23.5,24.0,24.1,24.1,23.8,24.1,23.2,22.5
16,22.8,22.9,22.8,22.5,22.6,21.9,21.6,21.9,22.1,22.6,22.7,22.8,22.6,22.6,22.4,22.2,22.1,22.2,22.9,22.5,22.6,22.5,23.2,23.3,23.3,22.5,21.6
17,23.5,23.5,23.7,23.8,23.3,22.7,22.4,22.7,22.2,22.7,22.9,23.0,23.5,23.7,23.7,23.3,23.3,23.3,22.9,22.7,22.8,22.8,22.9,22.7,23.8,23.1,22.2
18,22.6,22.7,22.7,22.7,22.9,22.8,22.8,22.8,23.9,24.7,24.7,24.9,24.9,25.1,24.8,24.6,24.8,24.6,24.3,23.7,23.0,23.1,22.9,22.8,25.1,23.7,22.6
19,22.7,23.0,22.8,22.6,22.4,22.5,22.3,22.5,23.4,23.9,24.0,24.2,24.3,24.2,24.3,24.2,24.3,24.2,24.2,23.8,23.2,23.0,23.0,22.8,24.3,23.4,22.2
20,22.8,22.8,22.8,22.6,22.5,22.5,22.4,22.5,24.3,25.9,25.9,24.3,25.1,26.0,25.9,26.0,26.0,26.0,26.2,25.2,25.2,24.9,24.7,24.6,26.2,24.5,22.4
21,24.8,24.9,25.3,25.8,25.9,26.7,24.5,26.7,22.3,22.5,23.3,24.0,23.9,24.1,24.1,24.3,24.4,24.3,24.4,24.3,24.0,24.1,23.5,22.3,26.7,24.2,22.3
22,21.7,21.8,22.0,24.6,24.7,24.9,25.4,24.9,26.0,26.4,27.0,26.2,25.9,25.7,25.6,25.5,25.3,25.5,25.0,25.0,25.1,25.2,24.7,24.8,27.0,25.0,21.7
23,25.0,24.8,24.5,24.1,24.1,24.0,23.7,24.0,23.9,24.4,24.2,23.9,23.9,24.0,23.9,23.9,23.8,23.9,23.9,23.4,23.2,23.0,23.3,23.0,25.0,23.9,23.0
24,22.8,22.1,20.8,20.2,20.0,19.9,19.9,19.9,22.2,23.5,23.9,23.5,23.9,24.6,24.5,24.4,24.5,24.4,24.1,23.4,22.4,22.4,23.6,23.7,24.6,22.7,19.9
25,23.6,23.3,23.2,23.1,22.7,22.8,22.7,22.8,23.1,23.4,23.3,23.1,23.3,23.4,23.8,23.8,24.1,23.8,24.7,24.2,23.9,23.5,23.1,23.0,24.7,23.4,22.7
26,23.3,23.0,22.9,23.0,23.0,23.1,23.1,23.1,23.2,23.4,23.8,23.8,24.0,24.1,24.1,24.0,24.0,24.0,23.8,23.4,23.0,23.1,23.1,23.0,24.1,23.4,22.9
27,22.8,22.5,22.4,22.3,22.2,22.1,22.1,22.1,22.3,22.6,22.8,23.1,23.2,23.6,23.9,23.7,23.6,23.7,23.9,23.5,23.2,23.2,23.1,23.0,23.9,23.0,22.1
28,23.2,23.2,23.1,23.2,23.2,23.1,23.0,23.1,23.4,23.4,23.6,24.5,24.2,23.8,24.0,23.9,24.0,23.9,24.7,24.8,24.3,24.5,24.3,23.6,24.8,23.8,23.0
29,23.4,23.1,22.8,22.3,22.4,23.1,23.5,23.1,24.6,25.5,25.9,26.6,27.0,26.9,26.4,26.7,26.5,26.7,25.7,25.7,25.2,24.2,24.1,23.8,27.0,24.8,22.3
30,22.8,22.9,22.9,23.0,23.0,22.5,22.1,22.5,22.1,22.2,22.4,22.2,22.9,23.7,23.5,23.3,23.0,23.3,22.8,23.2,23.3,22.8,22.3,22.1,23.7,22.7,21.8
TOTAL,23.8,23.7,23.6,23.5,23.5,23.4,23.3,23.4,23.9,24.3,24.6,24.6,24.7,24.9,24.8,24.6,24.6,24.6,24.6,24.3,24.0,23.9,23.9,23.7,25.6,24.1,22.6
