일,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,최대,평균,최소
01,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.9,17.8,17.9,17.9,17.8,17.7,17.7,17.7,17.9,17.8,17.7
02,17.7,17.8,17.8,17.8,17.8,17.9,17.9,17.9,17.9,17.9,17.9,17.8,17.7,17.6,17.7,17.7,17.7,17.7,17.8,17.9,17.9,17.9,17.8,17.8,17.9,17.8,17.6
03,17.8,17.9,17.9,17.9,17.9,17.9,17.7,17.9,17.7,17.6,17.6,17.6,17.6,17.6,17.7,17.8,17.8,17.8,17.6,17.7,17.7,17.7,17.7,17.7,17.9,17.7,17.6
04,17.7,17.7,17.8,17.8,17.9,17.8,17.8,17.8,17.8,17.8,17.8,17.7,17.5,17.6,17.7,17.8,17.8,17.8,17.5,17.5,17.5,17.6,17.5,17.3,17.9,17.7,17.3
05,17.3,17.3,17.6,17.7,17.8,17.8,17.7,17.8,17.5,17.4,17.3,17.3,17.3,17.3,17.3,17.4,17.5,17.4,17.5,17.4,17.3,17.3,17.3,17.3,17.8,17.4,17.3
06,17.2,17.3,17.3,17.3,17.4,17.5,17.4,17.5,17.3,17.3,17.3,17.2,17.2,17.2,17.3,17.3,17.4,17.3,17.4,17.5,17.4,17.4,17.4,17.4,17.5,17.3,17.2
07,17.4,17.4,17.4,17.5,17.5,17.5,17.5,17.5,17.5,17.4,17.4,17.4,17.3,17.3,17.3,17.4,17.4,17.4,17.5,17.5,17.5,17.5,17.4,17.4,17.5,17.4,17.3
08,17.4,17.4,17.4,17.4,17.5,17.5,17.5,17.5,17.5,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.5,17.5,17.5,17.5,17.5,17.5,17.4,17.4
09,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.6,17.6,17.5,17.5,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.5,17.5,17.5,17.5,17.5,17.6,17.5,17.4
10,17.5,17.5,17.4,17.4,17.4,17.5,17.5,17.5,17.6,17.6,17.6,17.5,17.5,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.5,17.6,17.6,17.6,17.5,17.4
11,17.5,17.5,17.5,17.5,17.4,17.4,17.5,17.4,17.5,17.5,17.6,17.6,17.5,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.5,17.5,17.5,17.5,17.6,17.5,17.4
12,17.5,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.3,17.3,17.3,17.2,17.2,17.2,17.3,17.3,17.3,17.5,17.4,17.2
13,17.3,17.3,17.3,17.3,17.3,17.3,17.2,17.3,17.0,16.9,16.9,16.9,17.0,17.0,17.0,17.0,17.1,17.0,17.1,16.9,16.8,16.8,16.9,17.0,17.3,17.1,16.8
14,17.0,16.9,16.9,16.9,17.0,16.9,16.9,16.9,16.9,16.7,16.7,16.8,16.9,16.9,16.8,16.6,16.6,16.6,16.5,16.5,16.5,16.5,16.6,16.6,17.0,16.8,16.5
15,16.7,16.8,16.9,16.9,16.8,16.7,16.6,16.7,16.6,16.6,16.6,16.6,16.6,16.7,16.7,16.7,16.7,16.7,16.5,16.4,16.4,16.4,16.5,16.5,16.9,16.6,16.4
16,16.6,16.7,16.8,16.8,16.8,16.7,16.5,16.7,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.7,16.7,16.7,16.6,16.6,16.6,16.6,16.6,16.6,16.8,16.6,16.5
17,16.7,16.7,16.7,16.8,16.8,16.7,16.7,16.7,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.5,16.5,16.5,16.8,16.6,16.5
18,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.4,16.3,16.4,16.4,16.4,16.5,16.5,16.5,16.5,16.6,16.5,16.6,16.5,16.3
19,16.3,16.1,16.1,16.2,16.3,16.3,16.3,16.3,16.4,16.4,16.5,16.5,16.4,16.3,16.2,16.2,16.2,16.2,16.3,16.3,16.4,16.4,16.5,16.5,16.5,16.3,16.1
20,16.4,16.3,16.4,16.4,16.4,16.5,16.4,16.5,16.4,16.4,16.4,16.4,16.4,16.1,15.9,16.0,16.2,16.0,16.4,16.4,16.2,16.2,16.2,16.2,16.5,16.3,15.9
21,16.2,16.2,16.3,16.4,16.4,16.4,16.4,16.4,16.2,16.2,16.1,16.1,16.1,16.1,16.1,16.2,16.2,16.2,16.3,16.3,16.3,16.2,16.1,16.1,16.4,16.2,16.1
22,16.1,16.1,16.2,16.3,16.4,16.3,16.3,16.3,16.3,16.1,16.0,16.0,15.9,15.9,16.0,16.0,16.1,16.0,16.2,16.2,16.2,16.2,16.1,16.0,16.4,16.1,15.9
23,16.0,16.0,16.1,16.1,16.2,16.3,16.2,16.3,16.2,16.1,16.0,15.9,15.9,15.9,15.9,15.9,16.0,15.9,16.0,16.1,16.1,16.1,16.1,16.1,16.3,16.1,15.9
24,16.0,16.0,16.1,16.1,16.2,16.2,16.2,16.2,16.2,16.2,16.1,16.0,16.1,16.1,16.1,16.1,16.1,16.1,16.2,16.1,16.2,16.1,16.1,16.1,16.2,16.1,16.0
25,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.1,16.1,16.1,16.1,16.1,16.1,16.0
26,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.0,16.0,15.9,16.0,16.0,16.0,16.1,16.1,15.9
27,16.0,16.0,16.1,16.1,16.1,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.9,15.8,15.8,15.8,15.8,15.8,16.1,16.0,15.8
