일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,19.719.819.820.019.819.819.819.819.519.419.319.319.319.419.619.819.819.819.619.619.519.519.519.5,20.0,19.6,19.3
02,19.519.619.619.719.919.919.719.919.519.419.319.319.319.319.319.619.619.619.619.519.419.419.419.4,19.9,19.5,19.3
03,19.419.519.519.619.619.819.719.819.519.519.419.419.419.419.419.519.519.519.619.519.519.519.519.5,19.8,19.5,19.4
04,19.519.519.519.519.619.619.619.619.519.519.519.519.519.519.519.519.519.519.619.619.619.519.619.6,19.6,19.5,19.5
05,19.519.619.619.619.619.519.519.519.619.619.619.619.619.619.619.619.619.619.619.619.619.619.619.6,19.6,19.6,19.5
06,19.619.619.519.519.519.519.519.519.519.519.419.419.419.419.419.419.519.419.519.519.519.519.519.5,19.6,19.5,19.4
07,19.519.519.519.419.419.519.519.519.519.419.419.419.419.419.419.419.419.419.319.319.419.419.419.5,19.5,19.4,19.3
08,19.419.419.319.319.319.219.219.219.319.219.319.419.319.219.119.119.019.118.918.918.918.919.019.2,19.4,19.2,18.9
09,19.319.219.019.018.918.918.818.918.818.819.019.119.219.118.918.918.818.918.818.818.818.818.919.0,19.3,18.9,18.8
10,19.119.119.018.918.818.818.818.818.718.718.818.919.019.018.918.818.818.818.818.818.818.818.818.8,19.1,18.9,18.7
11,18.919.018.918.818.718.618.418.618.318.418.618.818.818.818.818.718.618.718.318.318.318.318.518.6,19.0,18.6,18.3
12,18.718.718.618.518.518.217.918.217.817.817.918.118.418.518.518.418.218.417.917.717.617.617.918.2,18.7,18.1,17.6
13,18.218.217.918.018.017.917.417.917.117.017.117.317.717.817.717.617.617.617.217.016.916.916.917.3,18.2,17.5,16.9
14,17.517.417.016.917.317.316.917.316.516.516.516.616.817.117.017.017.017.016.916.716.616.516.616.7,17.5,16.9,16.5
15,16.916.916.716.416.516.816.716.816.416.316.316.316.416.516.616.516.516.516.516.516.416.416.416.4,16.9,16.5,16.3
16,16.516.616.516.416.116.416.416.416.216.216.116.116.216.216.316.416.316.416.316.316.316.216.216.2,16.6,16.3,16.1
17,16.216.316.316.316.116.216.216.216.216.116.116.016.016.016.116.016.016.016.016.016.016.016.016.0,16.3,16.1,16.0
18,16.016.016.015.915.915.815.915.815.815.715.615.515.515.515.515.515.515.515.515.515.515.515.515.5,16.0,15.7,15.5
19,15.515.515.515.515.415.415.415.415.415.415.315.215.115.115.115.115.115.115.115.115.115.115.115.1,15.5,15.3,15.1
20,15.115.115.115.115.115.215.115.215.115.115.115.115.115.015.015.015.015.015.015.015.015.015.015.0,15.2,15.1,15.0
21,15.015.115.115.115.115.115.015.114.914.915.015.015.015.015.015.014.915.015.015.014.914.914.914.9,15.1,15.0,14.9
22,14.915.015.015.015.015.015.015.014.914.914.914.914.914.914.914.914.914.915.015.015.015.015.015.0,15.0,15.0,14.9
23,15.015.015.015.015.015.015.015.015.015.015.015.015.015.015.015.015.015.015.115.115.115.115.115.1,15.1,15.0,15.0
24,15.115.115.115.115.115.015.015.015.015.015.115.215.215.215.115.115.015.114.914.915.015.115.115.1,15.2,15.1,14.9
25,15.115.115.115.115.014.814.514.814.414.714.914.914.914.914.814.814.814.814.414.314.314.514.614.7,15.1,14.7,14.3
26,14.714.614.614.614.514.414.014.413.914.014.214.314.314.314.314.214.214.214.114.014.014.114.114.2,14.7,14.2,13.9
27,14.214.214.114.114.114.114.014.113.813.813.913.913.913.913.913.913.913.913.913.913.813.913.913.9,14.2,13.9,13.8
28,13.913.913.913.913.913.913.813.913.713.613.613.713.713.713.713.713.713.713.813.813.813.813.813.7,13.9,13.8,13.6
29,13.713.813.813.813.813.713.713.713.513.413.413.513.513.513.513.513.513.513.513.513.513.513.513.5,13.8,13.6,13.4
30,13.513.513.513.513.513.513.513.513.413.313.113.113.113.213.313.313.313.313.213.213.213.213.113.1,13.5,13.3,13.1
TOTAL,17.017.016.916.916.916.916.816.916.716.716.716.716.816.816.816.816.716.816.716.716.616.616.716.7,17.0,16.8,16.6
