일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,16.116.116.016.016.015.915.915.916.016.116.116.216.316.316.216.016.016.016.016.016.016.116.116.2,16.3,16.1,15.9
02,16.316.316.216.116.116.016.016.016.016.116.216.316.516.516.416.316.216.316.116.116.116.216.316.4,16.5,16.2,16.0
03,16.516.616.616.416.316.116.116.116.216.316.316.516.616.716.716.516.416.516.316.316.316.2,16.7,16.4,16.1
04,16.416.416.516.616.716.816.816.616.616.616.616.616.616.616.616.6,16.8,16.6,16.4
05,16.616.616.716.716.716.716.816.716.816.816.816.716.816.816.816.816.716.816.816.816.816.816.816.8,16.8,16.8,16.6
06,16.816.816.916.916.816.816.816.816.816.816.816.816.816.816.916.816.816.816.716.716.616.616.616.6,16.9,16.8,16.6
07,16.616.716.816.916.816.816.716.816.716.716.716.716.716.816.816.816.716.816.716.716.716.716.616.6,16.9,16.7,16.6
08,16.616.716.716.716.716.716.716.716.616.616.616.616.616.716.716.716.716.716.616.716.716.716.716.7,16.7,16.7,16.6
09,16.716.816.716.716.716.716.716.716.716.716.716.716.716.716.716.716.716.716.716.716.716.716.716.8,16.8,16.7,16.7
10,16.816.816.816.816.816.816.816.816.816.816.816.816.816.816.816.816.816.816.816.816.816.816.816.8,16.8,16.8,16.8
11,16.816.816.916.916.916.916.916.916.916.916.816.816.816.816.816.816.916.817.017.016.916.916.816.8,17.0,16.9,16.8
12,16.816.816.816.816.816.916.916.917.117.116.916.816.916.916.916.916.916.917.117.217.217.217.017.0,17.2,17.0,16.8
13,17.016.917.017.017.017.117.117.117.217.317.317.317.117.117.017.016.917.017.017.117.317.417.417.3,17.4,17.1,16.9
14,17.017.016.916.916.916.916.916.917.117.317.417.417.317.117.117.117.117.117.117.217.217.317.417.4,17.4,17.1,16.9
15,17.417.217.217.117.117.016.917.017.217.317.417.517.617.517.317.117.117.117.117.117.217.317.417.5,17.6,17.2,16.9
16,17.617.517.417.317.217.117.117.117.117.317.417.617.717.717.517.317.217.317.217.217.317.317.417.5,17.7,17.3,17.1
17,17.717.717.617.517.417.317.217.317.217.317.517.617.817.917.917.617.417.617.317.417.417.517.517.6,17.9,17.5,17.2
18,17.817.918.017.817.617.517.617.517.717.717.717.818.118.218.218.117.918.117.817.817.817.817.817.8,18.2,17.8,17.5
19,17.817.918.018.018.017.917.917.918.018.018.118.118.118.118.218.118.118.118.118.118.118.118.118.1,18.2,18.0,17.8
20,18.218.218.318.318.318.218.118.218.018.018.118.118.218.418.518.518.418.518.118.018.018.018.118.1,18.5,18.2,18.0
21,18.118.218.418.418.418.318.218.318.018.018.018.118.218.418.518.618.618.618.218.118.018.018.018.0,18.6,18.2,18.0
22,18.118.218.318.518.518.518.318.518.118.118.218.218.218.318.518.718.818.718.518.318.118.018.018.0,18.8,18.3,18.0
23,18.018.118.318.518.718.718.618.718.218.218.118.118.218.418.618.819.018.818.718.518.418.318.418.4,19.0,18.4,18.0
24,18.418.418.518.518.718.818.818.818.518.518.418.418.418.518.618.818.918.818.918.718.518.518.418.4,19.0,18.6,18.4
25,18.418.418.518.618.718.818.818.818.718.518.518.518.418.418.518.718.918.719.019.018.718.518.518.5,19.0,18.6,18.4
26,18.518.518.518.518.618.718.918.718.918.718.618.518.518.518.518.518.718.519.119.119.018.618.518.4,19.1,18.7,18.4
27,18.418.418.318.418.418.618.818.618.918.818.618.518.518.518.518.518.518.518.618.818.918.718.618.6,18.9,18.6,18.3
28,18.618.518.518.418.518.518.618.518.818.718.618.618.618.618.618.618.618.618.618.718.718.718.718.7,18.8,18.6,18.4
29,18.718.718.718.718.718.718.718.718.718.718.718.718.818.718.718.718.718.718.718.718.718.718.818.8,18.8,18.7,18.7
30,18.818.818.718.718.618.618.718.618.718.718.818.818.818.818.818.818.718.818.718.818.818.818.818.9,18.9,18.8,18.6
31,18.918.918.818.818.818.818.818.818.818.919.019.019.019.018.918.918.918.918.918.918.919.019.019.0,19.0,18.9,18.8
TOTAL,17.517.517.617.617.517.517.517.517.517.517.517.617.617.617.617.617.617.617.617.617.617.517.617.6,17.8,17.5,17.4
