일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,6.66.66.66.66.56.46.46.46.36.36.26.36.36.46.46.46.36.46.36.26.26.26.16.2,6.6,6.4,6.1
02,6.26.26.26.36.26.16.16.16.06.06.06.06.06.06.06.06.06.06.06.06.06.16.16.0,6.3,6.1,6.0
03,6.06.06.16.16.16.06.16.06.05.96.06.05.96.06.06.16.16.16.16.16.16.16.16.0,6.1,6.0,5.9
04,6.16.16.16.26.26.26.16.26.26.16.16.26.26.16.26.26.26.26.26.26.26.36.36.3,6.3,6.2,6.1
05,6.26.36.36.36.36.36.36.36.46.46.46.46.46.46.46.46.36.46.46.36.36.46.46.4,6.4,6.4,6.2
06,6.46.46.46.46.46.46.46.46.46.46.46.46.46.46.46.46.46.46.36.46.46.46.46.3,6.4,6.4,6.3
07,6.46.46.46.46.46.46.46.46.46.56.46.46.46.46.46.46.46.46.36.46.46.46.46.4,6.5,6.4,6.3
08,6.46.46.46.46.46.36.46.36.46.56.56.46.46.46.36.26.36.26.36.36.36.46.46.4,6.5,6.4,6.2
09,6.46.46.36.36.36.36.26.36.36.36.36.46.36.36.26.16.16.16.26.26.26.36.36.3,6.4,6.3,6.1
10,6.36.36.36.26.16.26.26.26.36.36.36.46.46.46.46.26.36.26.36.36.36.46.46.4,6.4,6.3,6.1
11,6.46.46.46.46.46.46.46.46.46.56.56.56.56.66.56.56.46.56.46.46.46.56.56.5,6.6,6.4,6.4
12,6.56.66.66.56.46.46.46.46.46.46.56.56.56.66.66.66.56.66.56.46.56.56.56.5,6.6,6.5,6.4
13,6.66.66.66.66.56.46.46.46.56.46.46.56.56.56.56.66.56.66.56.46.56.56.56.5,6.6,6.5,6.4
14,6.66.66.66.66.66.56.56.56.56.66.66.66.66.66.76.76.76.76.66.66.76.76.76.7,6.7,6.6,6.5
15,6.86.86.86.86.86.86.76.86.66.76.76.76.76.76.76.76.76.76.76.76.76.86.76.7,6.8,6.7,6.6
16,6.76.86.86.86.86.86.86.86.86.86.96.96.96.86.86.96.96.96.97.07.07.07.07.0,7.0,6.9,6.7
17,7.07.07.07.07.07.07.07.07.07.07.17.17.07.17.17.07.07.07.07.07.07.07.07.0,7.1,7.0,7.0
18,7.07.07.07.07.07.07.07.07.07.07.06.96.96.96.96.86.86.86.86.86.96.96.96.9,7.0,6.9,6.8
19,6.96.96.96.96.96.96.96.96.96.96.96.96.96.96.96.96.76.96.86.86.76.76.76.6,6.9,6.8,6.6
20,6.66.66.76.76.76.76.86.76.86.86.76.76.86.86.86.86.86.86.76.86.86.86.86.7,6.8,6.7,6.6
21,6.76.86.86.86.76.86.86.86.86.86.86.86.86.86.76.86.86.86.76.86.86.86.86.8,6.8,6.8,6.7
22,6.86.86.86.86.96.96.86.96.96.96.96.96.86.86.86.66.76.66.86.76.86.86.86.8,6.9,6.8,6.6
23,6.86.96.86.86.86.86.86.86.96.96.97.07.07.07.07.07.07.07.17.17.17.17.17.1,7.1,7.0,6.8
24,7.17.27.27.27.37.37.37.37.37.37.37.37.37.37.37.27.27.27.47.47.47.47.47.4,7.4,7.3,7.1
25,7.47.37.37.37.27.37.47.37.47.47.47.47.47.47.47.37.27.37.47.47.37.47.47.4,7.4,7.4,7.2
26,7.47.37.37.37.27.27.37.27.37.47.47.47.47.47.47.47.37.47.47.47.37.47.47.4,7.4,7.4,7.2
27,7.47.47.47.47.37.37.37.37.37.47.47.47.47.47.47.37.37.37.27.37.37.37.37.3,7.4,7.3,7.2
28,7.37.37.37.37.37.27.27.27.37.37.37.37.37.37.37.37.37.37.27.37.37.37.37.3,7.3,7.3,7.2
29,7.37.37.37.37.37.27.17.27.27.37.27.27.27.27.37.27.27.27.27.27.27.27.27.2,7.3,7.2,7.1
30,7.27.27.37.37.37.27.17.27.27.37.27.27.27.37.37.37.37.37.27.27.37.37.37.3,7.3,7.2,7.1
31,7.37.37.37.37.37.37.27.37.27.37.37.27.37.37.37.37.37.37.47.47.57.57.47.5,7.5,7.3,7.2
TOTAL,6.76.76.86.76.76.76.76.76.76.76.76.76.76.76.76.76.76.76.76.76.76.76.86.8,6.8,6.7,6.6
