일,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,최대,평균,최소
01,2.0,1.3,0.7,0.6,0.1,-0.8,-1.2,-0.8,-1.8,-1.9,-2.2,-2.6,-2.8,-3.0,-3.0,-3.2,-3.2,-3.2,-3.2,-2.9,-2.9,-2.8,-2.6,-2.5,2.0,-1.8,-3.2
02,-2.3,-2.2,-1.9,-1.5,-1.3,-1.2,-1.4,-1.2,0.3,1.2,1.7,2.4,3.0,3.5,4.0,4.3,4.7,4.3,5.3,5.3,5.6,5.7,5.9,5.9,5.9,2.1,-2.3
03,5.7,5.8,5.9,6.0,5.4,4.9,4.8,4.9,4.2,5.4,5.9,6.4,7.2,7.7,8.2,7.9,7.6,7.9,6.7,6.4,6.3,5.8,5.3,5.0,8.2,6.1,4.2
04,4.4,4.1,3.7,3.0,2.5,2.4,2.0,2.4,2.5,4.0,5.5,6.5,7.1,7.3,7.6,8.0,7.8,8.0,6.7,6.6,6.7,6.9,7.3,7.5,8.0,5.4,1.5
05,7.4,7.5,8.0,7.0,7.0,7.6,7.4,7.6,6.9,7.4,7.9,7.9,8.0,8.5,9.0,9.2,9.4,9.2,8.1,8.0,7.7,7.5,7.1,7.3,9.4,7.8,6.9
06,7.5,7.1,6.8,6.0,5.5,5.3,5.4,5.3,4.9,5.5,6.4,7.1,7.1,6.5,6.2,6.1,6.0,6.1,5.0,4.8,4.4,4.2,4.0,4.0,7.5,5.7,4.0
07,3.9,3.9,3.8,3.9,3.8,3.8,3.7,3.8,3.8,4.5,4.6,4.6,4.6,4.4,4.4,4.3,4.3,4.3,4.0,3.8,4.0,4.0,4.0,4.1,4.6,4.1,3.7
08,4.3,4.5,4.8,4.8,4.6,4.3,4.4,4.3,4.2,4.5,4.5,4.4,4.1,3.9,3.7,3.6,3.4,3.6,2.9,2.6,2.5,2.5,2.6,2.7,4.8,3.8,2.5
09,2.8,2.9,2.9,2.7,2.5,2.4,2.2,2.4,2.0,2.1,2.0,1.9,2.0,2.2,2.2,2.4,2.6,2.4,2.9,3.0,3.1,3.3,3.6,3.8,3.8,2.6,1.9
10,3.9,4.0,3.8,3.7,3.6,3.5,3.2,3.5,2.7,4.4,4.9,5.5,5.9,6.1,6.1,6.3,6.2,6.3,5.9,5.6,5.5,5.5,5.4,5.1,6.3,4.8,2.1
11,4.5,4.3,4.3,4.6,4.8,4.7,4.0,4.7,4.0,4.8,5.6,6.2,6.4,6.9,7.5,8.1,8.0,8.1,7.8,6.9,6.4,6.2,6.1,6.2,8.4,5.8,3.6
12,6.3,5.9,5.8,5.9,6.0,6.1,6.2,6.1,5.5,5.5,5.6,5.8,5.6,5.6,5.6,5.6,5.6,5.6,5.8,5.8,6.0,5.9,5.7,5.6,6.3,5.8,5.5
13,5.5,5.3,5.2,5.2,5.3,5.3,5.2,5.3,5.7,6.4,6.9,7.5,7.8,7.7,7.8,7.9,7.8,7.9,7.0,6.7,6.4,6.2,6.1,6.0,7.9,6.4,5.2
