일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,20.920.920.920.920.920.920.920.920.920.920.920.920.920.920.920.920.820.920.820.820.720.720.720.7,20.9,20.9,20.7
02,20.720.720.720.720.720.620.620.620.520.520.520.520.520.520.520.520.620.520.520.520.520.520.520.6,20.7,20.6,20.5
03,20.620.620.620.620.620.620.620.620.620.620.620.620.620.720.620.720.720.720.620.720.720.720.820.8,20.8,20.6,20.6
04,20.820.720.720.720.720.720.720.720.820.820.820.820.820.820.720.720.720.720.720.720.720.820.820.8,20.8,20.7,20.7
05,20.720.720.720.720.720.720.720.720.920.920.920.920.920.920.920.620.620.620.720.820.820.820.820.8,20.9,20.8,20.6
06,20.820.820.720.620.620.620.620.620.620.520.520.520.520.620.620.520.420.520.420.420.520.520.520.5,20.8,20.6,20.4
07,20.520.520.420.320.320.320.320.320.320.320.220.120.120.120.120.220.120.220.120.120.120.120.120.1,20.5,20.2,20.1
08,20.120.120.120.120.120.220.020.220.120.120.020.020.019.919.919.919.919.920.020.020.020.020.020.0,20.2,20.0,19.9
09,20.020.020.020.020.019.919.919.919.919.919.919.919.919.819.819.819.819.819.819.819.819.819.819.8,20.0,19.9,19.8
10,19.819.819.819.819.819.819.819.819.819.819.819.819.819.819.819.819.819.819.819.819.819.819.819.8,19.8,19.8,19.8
11,19.819.819.819.819.819.819.819.819.819.819.819.819.819.819.819.819.819.819.819.819.919.819.719.8,19.9,19.8,19.7
12,19.819.819.819.819.919.919.919.919.819.719.719.719.819.819.819.819.919.820.020.020.019.919.819.8,20.0,19.8,19.7
13,19.819.819.819.820.020.020.120.020.120.119.819.819.819.819.819.819.819.819.819.819.819.919.919.9,20.1,19.9,19.8
14,19.819.819.819.919.919.919.819.919.919.919.919.919.719.819.819.819.919.819.819.819.819.919.919.9,19.9,19.8,19.7
15,19.819.819.819.819.819.919.919.919.919.919.919.919.919.719.719.819.819.819.919.919.919.919.919.9,19.9,19.9,19.7
16,19.919.819.819.819.819.819.819.819.819.819.819.819.819.819.719.719.719.719.819.719.719.719.719.8,19.9,19.8,19.7
17,19.819.819.819.819.819.919.919.919.819.819.819.919.919.920.019.919.919.919.919.919.919.919.919.9,20.0,19.9,19.8
18,19.919.919.919.919.919.919.819.919.319.219.119.119.119.319.419.419.419.419.319.219.119.019.019.0,19.9,19.4,19.0
19,19.019.019.119.119.019.019.019.018.618.518.418.318.318.318.418.418.518.418.518.518.418.418.318.3,19.1,18.6,18.3
20,18.318.418.418.418.518.418.418.418.418.318.218.218.218.218.218.218.218.218.218.218.218.218.218.2,18.5,18.3,18.2
21,18.218.218.118.118.118.118.118.118.118.118.018.017.917.917.917.917.917.917.917.917.917.917.917.9,18.2,18.0,17.9
22,17.817.917.917.917.917.917.917.917.917.817.817.817.817.717.717.717.717.717.717.717.717.717.717.7,17.9,17.8,17.7
23,17.717.717.717.717.717.717.717.717.717.617.617.617.617.617.617.617.617.617.517.617.517.617.517.5,17.7,17.6,17.5
24,17.517.517.517.517.517.517.517.517.417.417.417.417.417.417.417.417.417.417.317.317.317.317.417.4,17.5,17.4,17.3
25,17.317.317.317.317.317.317.317.317.317.317.317.317.217.317.217.217.217.217.217.217.217.217.217.2,17.3,17.3,17.2
26,17.217.217.217.117.117.117.017.117.017.017.117.117.117.117.117.117.117.117.117.117.117.117.117.1,17.2,17.1,17.0
27,17.117.117.117.017.017.017.017.016.917.016.916.916.916.916.916.916.916.916.816.716.716.716.716.8,17.1,16.9,16.7
28,16.716.716.716.716.616.616.516.616.516.416.416.416.416.416.416.416.316.416.316.316.316.316.316.2,16.7,16.4,16.2
29,16.216.216.216.216.116.116.016.115.915.915.915.815.915.915.915.915.815.915.815.715.715.715.715.7,16.2,15.9,15.7
30,15.715.715.715.715.715.615.415.615.315.315.415.415.415.415.415.415.415.415.315.315.215.315.315.3,15.7,15.4,15.2
TOTAL,19.119.119.119.019.119.019.019.019.019.018.918.918.918.918.918.918.918.918.918.918.918.918.918.9,19.1,19.0,18.8
