일,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,최대,평균,최소
01,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.5,13.6,13.5,13.5,13.5,13.5,13.5,13.5,13.6,13.6,13.6,13.7,13.7,13.6,13.7,13.5,13.4
02,13.6,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.9,13.9,14.0,14.0,13.9,13.9,13.9,13.9,13.9,13.9,13.9,14.0,14.0,14.1,14.1,14.1,13.9,13.6
03,14.1,14.0,14.1,14.1,14.1,14.1,14.1,14.1,14.2,14.2,14.2,14.3,14.4,14.4,14.3,14.2,14.3,14.2,14.2,14.2,14.2,14.3,14.3,14.3,14.4,14.2,14.0
04,14.3,14.3,14.2,14.3,14.3,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.3,14.3,14.3,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.3,14.3,14.3,14.2,14.2
05,14.3,14.4,14.4,14.4,14.2,14.3,14.2,14.3,14.2,14.1,14.2,14.2,14.2,14.3,14.3,14.3,14.2,14.3,14.2,14.2,14.3,14.3,14.3,14.4,14.4,14.3,14.1
06,14.4,14.5,14.6,14.6,14.6,14.5,14.6,14.5,14.7,14.7,14.7,14.8,14.8,14.8,14.9,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.1,15.1,15.1,14.8,14.4
07,15.2,15.2,15.3,15.4,15.4,15.4,15.3,15.4,15.4,15.4,15.4,15.3,15.4,15.4,15.5,15.5,15.6,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.6,15.4,15.2
08,15.6,15.6,15.6,15.5,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.8,15.9,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.9,15.7,15.5
09,15.8,15.9,15.9,15.9,16.0,16.1,16.2,16.1,16.1,16.0,16.0,16.0,16.0,16.0,16.0,16.1,16.2,16.1,16.2,16.2,16.3,16.2,16.2,16.2,16.3,16.1,15.8
10,16.2,16.2,16.2,16.4,16.6,16.5,16.6,16.5,16.5,16.5,16.4,16.4,16.4,16.4,16.4,16.4,16.5,16.4,16.5,16.4,16.4,16.3,16.3,16.3,16.6,16.4,16.2
11,16.2,16.1,16.2,16.1,16.3,16.3,16.2,16.3,16.3,16.2,16.2,16.2,16.1,16.1,16.1,16.1,16.2,16.1,16.3,16.3,16.2,16.2,16.2,16.2,16.4,16.2,16.1
12,16.2,16.2,16.2,16.2,16.3,16.4,16.3,16.4,16.4,16.3,16.4,16.3,16.3,16.3,16.3,16.3,16.4,16.3,16.8,16.8,16.7,16.8,16.8,16.7,16.8,16.4,16.2
13,16.7,16.7,16.6,16.6,16.6,16.7,16.8,16.7,16.8,16.8,16.7,16.6,16.6,16.6,16.6,16.5,16.6,16.5,16.7,16.7,16.7,16.7,16.7,16.7,16.8,16.7,16.5
14,16.6,16.6,16.6,16.5,16.6,16.6,16.7,16.6,16.7,16.8,16.7,16.6,16.6,16.5,16.4,16.4,16.5,16.4,16.5,16.7,16.7,16.6,16.6,16.5,16.8,16.6,16.4
15,16.5,16.5,16.5,16.4,16.4,16.4,16.4,16.4,16.4,16.5,16.5,16.3,16.4,16.3,16.3,16.3,16.2,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.5,16.4,16.2
16,16.3,16.3,16.3,16.3,16.2,16.3,16.3,16.3,16.4,16.4,16.5,16.5,16.4,16.4,16.4,16.3,16.3,16.3,16.4,16.5,16.6,16.7,16.7,16.6,16.7,16.4,16.2
17,16.7,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.7,16.7,16.8,16.9,16.8,16.7,16.7,16.7,16.6,16.7,16.6,16.6,16.6,16.7,16.7,16.7,16.9,16.7,16.6
18,16.6,16.6,16.6,16.6,16.6,16.6,16.5,16.6,16.6,16.6,16.7,16.7,16.7,16.6,16.6,16.6,16.6,16.6,16.5,16.5,16.6,16.6,16.6,16.6,16.7,16.6,16.5
19,16.6,16.5,16.6,16.6,16.6,16.5,16.5,16.5,16.6,16.6,16.6,16.7,16.7,16.7,16.6,16.6,16.6,16.6,16.6,16.6,16.5,16.6,16.6,16.7,16.7,16.6,16.5
20,16.7,16.7,16.7,16.6,16.7,16.7,16.7,16.7,16.6,16.7,16.7,16.7,16.8,16.9,16.9,16.8,16.8,16.8,16.7,16.7,16.7,16.7,16.7,16.8,16.9,16.7,16.6
21,16.9,17.0,17.0,17.1,16.9,17.0,17.0,17.0,16.9,16.9,16.9,16.9,17.0,17.1,17.1,17.1,17.0,17.1,17.1,17.1,17.1,17.1,17.1,17.2,17.2,17.0,16.9
22,17.2,17.3,17.4,17.6,17.6,17.5,17.5,17.5,17.4,17.4,17.4,17.4,17.4,17.5,17.5,17.6,17.6,17.6,17.5,17.4,17.4,17.4,17.4,17.4,17.6,17.4,17.2
23,17.4,17.4,17.5,17.4,17.4,17.5,17.4,17.5,17.4,17.4,17.4,17.3,17.4,17.4,17.5,17.5,17.6,17.5,17.5,17.5,17.5,17.4,17.4,17.4,17.6,17.4,17.3
24,17.4,17.4,17.5,17.6,17.6,17.5,17.5,17.5,17.5,17.4,17.4,17.4,17.4,17.4,17.4,17.5,17.6,17.5,17.6,17.6,17.6,17.5,17.5,17.5,17.6,17.5,17.4
25,17.5,17.5,17.5,17.6,17.6,17.6,17.6,17.6,17.5,17.5,17.5,17.5,17.5,17.4,17.5,17.5,17.6,17.5,17.8,17.8,17.7,17.7,17.7,17.6,17.8,17.6,17.4
26,17.6,17.6,17.5,17.5,17.5,17.6,17.6,17.6,17.6,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.7,17.7,17.6,17.6,17.6,17.6,17.7,17.6,17.5
27,17.6,17.6,17.5,17.5,17.5,17.5,17.6,17.5,17.6,17.6,17.5,17.5,17.5,17.5,17.5,17.5,17.6,17.5,17.8,18.0,18.0,17.9,17.9,17.9,18.0,17.6,17.5
28,17.9,17.8,17.8,17.8,17.8,17.8,17.9,17.8,17.8,17.9,17.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,18.0,18.2,18.4,18.3,18.3,18.2,18.4,17.9,17.8
29,18.2,18.2,18.1,18.1,18.0,18.1,18.2,18.1,18.2,18.2,18.3,18.2,18.1,18.1,18.0,18.0,18.0,18.0,18.0,18.2,18.3,18.3,18.3,18.2,18.3,18.1,18.0
30,18.2,18.2,18.1,18.1,18.1,18.1,18.1,18.1,18.2,18.1,18.2,18.2,18.1,18.1,18.1,18.1,18.0,18.1,18.1,18.1,18.2,18.4,18.4,18.3,18.4,18.2,18.0
TOTAL,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.4,16.4,16.4,16.4,16.4,16.4,16.5,16.3,16.2
