일,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,최대,평균,최소
01,4.1,4.1,4.0,4.0,4.0,4.0,4.0,4.0,3.9,3.9,3.8,3.8,3.8,3.9,3.9,3.9,3.9,3.9,4.0,4.0,4.0,3.9,4.0,3.9,4.1,3.9,3.8
02,3.9,3.9,3.9,3.9,3.9,3.9,4.0,3.9,4.1,4.0,3.9,3.8,3.9,3.8,3.9,3.9,3.9,3.9,4.0,4.0,4.0,4.0,4.1,4.1,4.1,4.0,3.8
03,4.0,3.9,3.9,3.9,3.9,3.9,4.0,3.9,4.0,4.0,4.0,4.0,3.9,3.9,3.8,3.9,3.9,3.9,4.0,4.1,4.0,4.1,4.1,4.1,4.1,4.0,3.8
04,4.1,4.0,3.8,3.8,3.9,3.9,4.0,3.9,3.9,4.0,4.0,4.1,4.0,3.8,3.8,3.8,3.9,3.8,3.9,4.0,4.0,3.9,3.8,3.7,4.1,3.9,3.7
05,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.6,3.5,3.5,3.4,3.4,3.5,3.6,3.6,3.6,3.5,3.5,3.6,3.6,3.5,3.4,3.7,3.6,3.4
06,3.4,3.3,3.4,3.4,3.4,3.4,3.4,3.4,3.5,3.6,3.6,3.5,3.4,3.4,3.4,3.5,3.5,3.5,3.5,3.5,3.6,3.6,3.6,3.5,3.6,3.5,3.3
07,3.6,3.4,3.4,3.5,3.5,3.5,3.5,3.5,3.5,3.6,3.6,3.6,3.6,3.6,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.6,3.7,3.7,3.7,3.5,3.4
08,3.8,3.7,3.6,3.4,3.5,3.5,3.5,3.5,3.6,3.6,3.6,3.6,3.7,3.7,3.6,3.6,3.6,3.6,3.6,3.7,3.6,3.7,3.7,3.7,3.8,3.6,3.4
09,3.7,3.7,3.8,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.7,3.7,3.8,3.7,3.6,3.7,3.6,3.7,3.7,3.7,3.7,3.7,3.8,3.8,3.7,3.6
10,3.8,3.8,3.9,3.9,3.8,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.8,3.7,3.8,3.8,3.8,3.8,3.9,3.8,3.7
11,3.8,3.9,3.9,3.9,3.9,3.9,3.8,3.9,3.8,3.8,3.7,3.8,3.8,3.8,3.8,3.8,3.9,3.8,3.9,3.9,3.9,3.8,3.9,3.9,3.9,3.8,3.7
12,4.0,4.0,4.0,4.0,4.1,4.0,4.0,4.0,3.9,3.9,4.0,4.0,4.0,4.0,4.0,4.0,4.1,4.0,4.1,4.1,4.2,4.2,4.1,4.1,4.2,4.0,3.9
13,4.1,4.2,4.2,4.3,4.2,4.3,4.2,4.3,4.3,4.2,4.1,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.3,4.4,4.4,4.3,4.4,4.4,4.4,4.3,4.1
