일,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,최대,평균,최소
01,15.0,15.0,14.9,14.8,14.8,14.9,14.9,14.9,15.0,14.9,15.0,15.0,15.1,15.1,15.0,14.9,14.9,14.9,15.1,15.1,15.1,15.1,15.2,15.2,15.2,15.0,14.8
02,15.2,15.1,15.1,14.9,14.9,15.0,15.0,15.0,15.0,15.0,15.1,15.1,15.1,15.0,14.9,14.9,14.9,14.9,15.0,15.0,15.2,15.3,15.4,15.3,15.4,15.1,14.9
03,15.4,15.3,15.2,15.1,14.9,15.0,15.1,15.0,15.1,15.2,15.2,15.2,15.2,15.4,15.3,15.1,15.1,15.1,15.1,15.2,15.3,15.3,15.3,15.4,15.4,15.2,14.9
04,15.4,15.5,15.2,15.3,15.2,15.2,15.2,15.2,15.2,15.3,15.3,15.3,15.3,15.4,15.5,15.5,15.4,15.5,15.4,15.4,15.5,15.5,15.5,15.4,15.5,15.4,15.2
05,15.4,15.5,15.4,15.3,15.4,15.3,15.3,15.3,15.4,15.4,15.4,15.5,15.5,15.6,15.6,15.7,15.6,15.7,15.5,15.6,15.7,15.7,15.7,15.8,15.8,15.5,15.3
06,15.8,15.8,15.9,15.7,15.6,15.6,15.5,15.6,15.6,15.5,15.6,15.7,15.8,15.9,15.8,15.9,15.8,15.9,15.6,15.7,15.8,15.9,15.9,15.9,15.9,15.7,15.5
07,16.1,16.1,16.1,16.2,15.8,15.9,15.8,15.9,15.8,15.8,15.8,16.0,16.0,16.1,16.1,16.1,15.9,16.1,16.0,16.2,16.3,16.3,16.3,16.4,16.4,16.0,15.8
08,16.5,16.6,16.6,16.4,16.3,16.1,16.0,16.1,15.9,15.9,16.0,16.0,16.1,16.2,16.2,16.2,16.2,16.2,16.1,16.2,16.2,16.2,16.3,16.4,16.6,16.2,15.9
09,16.5,16.6,16.7,16.6,16.5,16.3,16.2,16.3,16.1,16.1,16.0,16.1,16.2,16.2,16.3,16.3,16.3,16.3,16.2,16.1,16.0,16.1,16.1,16.3,16.7,16.3,16.0
10,16.4,16.5,16.7,16.6,16.6,16.6,16.4,16.6,16.1,15.9,15.9,16.0,16.0,16.2,16.3,16.3,16.5,16.3,16.5,16.3,16.2,16.1,16.1,16.1,16.7,16.3,15.9
11,16.1,16.3,16.4,16.5,16.6,16.5,16.5,16.5,16.2,16.1,15.9,15.9,16.0,16.1,16.3,16.3,16.5,16.3,16.9,16.9,16.7,16.3,16.2,16.1,16.9,16.3,15.9
12,16.1,16.2,16.4,16.5,16.7,16.9,17.0,16.9,16.7,16.5,16.2,16.3,16.3,16.3,16.3,16.3,16.4,16.3,16.8,17.0,17.0,17.1,16.7,16.5,17.1,16.6,16.1
13,16.5,16.5,16.5,16.6,16.7,16.9,17.0,16.9,16.9,16.8,16.6,16.5,16.5,16.4,16.4,16.5,16.5,16.5,16.8,16.9,17.0,17.1,17.1,16.7,17.1,16.7,16.4
14,16.6,16.6,16.5,16.6,16.6,16.8,16.9,16.8,17.0,17.0,16.8,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.8,16.9,16.8,16.9,17.2,17.0,17.2,16.7,16.5
15,16.8,16.8,16.6,16.7,16.8,16.8,17.0,16.8,17.0,16.9,17.0,16.8,16.8,16.8,16.7,16.7,16.9,16.7,16.9,17.0,17.0,17.1,17.1,17.2,17.2,16.9,16.6
16,17.0,17.1,17.0,17.0,17.0,17.1,17.1,17.1,17.2,17.2,17.0,17.2,17.1,17.2,17.0,16.9,16.9,16.9,17.2,17.2,17.2,17.1,17.1,17.2,17.2,17.1,16.9
17,17.2,17.2,17.0,17.0,17.0,17.1,17.2,17.1,17.2,17.2,17.2,17.2,17.2,17.3,17.2,16.9,17.0,16.9,17.3,17.3,17.3,17.3,17.3,17.2,17.3,17.2,16.9
18,17.3,17.3,17.3,17.1,17.1,17.0,17.1,17.0,17.3,17.3,17.4,17.3,17.3,17.3,17.4,17.1,17.0,17.1,17.0,17.3,17.4,17.4,17.3,17.2,17.4,17.2,17.0
19,17.2,17.2,17.3,16.9,16.7,16.8,16.7,16.8,16.9,17.1,17.1,17.1,17.1,17.0,17.0,17.1,16.9,17.1,16.8,16.9,17.1,17.1,17.1,17.1,17.3,17.0,16.6
20,17.1,17.1,17.0,17.0,16.7,16.5,16.6,16.5,16.7,16.8,16.9,16.9,17.0,17.0,17.0,17.0,17.1,17.0,17.0,17.1,17.1,17.1,17.2,17.1,17.2,16.9,16.5
21,17.1,17.2,17.2,17.1,17.1,17.1,16.8,17.1,16.9,17.0,17.0,17.0,17.1,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.3,17.3,17.3,17.3,17.1,16.8
22,17.3,17.4,17.4,17.4,17.3,17.3,17.3,17.3,17.1,17.2,17.3,17.3,17.3,17.3,17.4,17.4,17.4,17.4,17.4,17.5,17.4,17.5,17.5,17.5,17.5,17.4,17.1
23,17.6,17.6,17.7,17.7,17.7,17.7,17.6,17.7,17.5,17.5,17.5,17.5,17.5,17.6,17.6,17.7,17.8,17.7,17.8,17.7,17.7,17.8,17.8,17.8,17.8,17.7,17.5
24,17.8,17.8,17.9,17.9,18.0,17.9,17.9,17.9,17.9,17.8,17.8,17.8,17.9,17.9,17.9,18.0,18.2,18.0,18.4,18.3,18.2,18.1,18.1,18.1,18.4,18.0,17.8
25,18.1,18.1,18.2,18.3,18.4,18.5,18.5,18.5,18.2,18.1,18.2,18.2,18.3,18.3,18.3,18.3,18.5,18.3,18.8,18.9,18.9,18.7,18.7,18.8,18.9,18.4,18.1
26,18.8,18.8,18.8,18.8,18.8,18.8,18.9,18.8,18.7,18.7,18.6,18.6,18.6,18.6,18.7,18.7,18.8,18.7,19.0,19.1,19.1,19.1,19.0,19.1,19.1,18.8,18.6
27,19.1,19.0,19.0,19.1,19.1,19.1,19.1,19.1,19.0,18.9,18.9,18.9,18.8,18.7,18.8,18.8,19.0,18.8,19.1,19.2,19.3,19.2,19.2,19.2,19.3,19.0,18.7
28,19.2,19.1,19.1,19.1,19.2,19.2,19.2,19.2,19.3,19.2,19.1,19.2,19.2,19.2,19.2,19.2,19.3,19.2,19.3,19.3,19.4,19.3,19.3,19.3,19.4,19.2,19.1
29,19.4,19.3,19.3,19.3,19.4,19.4,19.4,19.4,19.4,19.5,19.4,19.4,19.5,19.5,19.4,19.4,19.5,19.4,19.6,19.7,19.8,20.0,19.9,19.8,20.0,19.5,19.3
30,19.7,19.7,19.6,19.7,19.7,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.9,20.0,20.0,20.1,20.2,20.1,20.2,19.8,19.6
31,20.1,20.2,20.0,19.8,19.9,19.9,20.0,19.9,20.1,20.1,20.1,20.1,20.0,20.1,20.1,20.0,20.0,20.0,20.2,20.2,20.2,20.2,20.3,20.3,20.3,20.1,19.8
