일,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,최대,평균,최소
01,1.3,2.1,2.3,2.7,2.2,2.8,4.5,2.8,2.9,2.7,3.5,2.9,2.2,2.5,4.1,4.6,4.4,4.6,3.4,1.8,1.0,0.7,0.6,1.1,4.6,2.7,0.6
02,1.6,1.5,1.6,3.2,2.1,1.7,2.6,1.7,3.4,2.9,2.8,3.0,3.0,2.7,2.9,1.9,1.5,1.9,2.6,2.4,1.4,3.3,3.8,4.8,4.8,2.5,1.4
03,4.2,1.3,2.0,1.3,1.6,0.7,0.8,0.7,2.9,2.8,2.7,3.4,3.3,2.7,3.1,3.2,2.5,3.2,1.5,1.4,1.6,1.3,1.5,1.3,4.2,2.2,0.7
04,0.7,0.6,0.6,0.5,0.5,1.2,2.1,1.2,3.3,2.4,2.4,2.6,3.2,2.9,2.6,2.4,2.5,2.4,1.6,2.5,2.3,2.5,3.0,3.9,3.9,2.2,0.5
05,3.0,2.5,1.7,1.7,0.9,1.8,1.7,1.8,2.5,2.3,2.7,2.9,3.1,3.1,3.6,4.2,3.1,4.2,3.3,2.8,3.2,3.5,3.1,3.1,4.2,2.7,0.9
06,1.6,1.0,1.3,1.4,2.0,2.1,2.2,2.1,3.3,3.4,2.5,3.8,4.7,2.7,2.3,3.6,2.9,3.6,5.4,4.5,3.9,4.0,4.3,2.7,5.4,3.0,1.0
07,2.9,3.7,1.3,1.1,0.6,0.6,0.7,0.6,0.3,0.2,0.6,1.1,1.0,2.1,2.5,2.0,2.7,2.0,2.3,2.8,3.3,3.4,3.2,1.9,3.7,1.8,0.2
08,2.3,1.6,1.0,1.5,1.0,0.8,1.6,0.8,0.8,1.4,1.2,0.8,1.3,1.4,1.0,0.7,1.7,0.7,1.8,1.6,1.4,1.0,0.8,1.1,2.3,1.3,0.6
09,0.8,0.8,0.9,0.7,0.7,0.5,0.7,0.5,0.5,0.7,1.5,2.7,2.5,2.5,2.0,2.6,2.5,2.6,2.4,2.0,1.0,0.6,1.0,0.8,2.7,1.4,0.5
10,0.7,0.7,0.7,0.6,0.8,0.8,0.9,0.8,0.8,1.6,2.0,1.6,1.0,0.9,1.5,0.7,1.2,0.7,1.1,1.8,1.0,1.2,1.0,0.9,2.0,1.0,0.6
11,1.0,0.8,0.6,0.8,0.7,0.6,0.4,0.6,0.4,1.5,1.1,1.9,2.5,3.3,3.8,2.7,2.5,2.7,2.5,2.2,1.2,0.9,0.9,0.9,3.8,1.5,0.4
12,1.1,1.0,0.7,1.1,0.5,0.8,0.4,0.8,0.8,1.8,1.0,1.6,1.9,2.7,2.0,1.7,2.1,1.7,2.0,2.7,2.2,1.0,0.8,1.9,2.7,1.4,0.4
13,3.4,3.6,3.6,3.8,4.0,4.2,4.2,4.2,5.3,5.5,6.0,6.0,6.2,4.9,4.7,5.0,4.6,5.0,4.9,5.2,5.9,5.3,5.5,5.6,6.2,4.9,3.4
14,4.7,3.5,4.1,3.7,4.1,4.3,5.4,4.3,3.8,4.8,5.4,5.1,5.1,4.4,3.9,4.8,4.9,4.8,6.1,7.2,6.5,6.1,6.3,7.3,7.3,5.0,3.5
15,7.3,7.0,7.4,7.3,6.3,7.5,6.7,7.5,7.8,6.9,6.2,7.7,7.6,8.7,8.2,7.2,6.7,7.2,8.0,6.5,7.3,6.0,6.3,6.0,8.7,7.1,6.0
16,5.6,5.3,5.6,4.8,4.8,4.0,3.6,4.0,4.6,4.2,4.7,5.0,5.1,6.0,6.5,7.0,6.3,7.0,6.1,6.2,5.8,5.5,5.7,6.6,7.0,5.4,3.6
17,6.6,5.0,4.6,4.2,4.1,3.8,2.5,3.8,3.2,3.5,5.5,4.5,3.8,4.7,4.8,3.0,3.0,3.0,1.7,1.1,1.2,1.0,0.8,0.7,6.6,3.2,0.7
18,0.7,0.6,0.6,0.8,0.4,0.5,0.8,0.5,0.4,1.2,0.9,1.7,1.7,2.3,2.2,2.4,2.9,2.4,1.4,1.2,1.1,1.1,1.1,1.6,2.9,1.3,0.4
19,3.0,1.7,0.8,0.6,0.8,0.7,0.8,0.7,2.9,3.4,3.7,3.6,3.2,2.8,2.5,2.4,2.4,2.4,2.3,2.5,1.2,1.0,2.5,3.0,3.7,2.2,0.6
20,2.2,3.1,4.3,3.6,2.1,2.2,2.9,2.2,2.0,3.3,3.2,2.9,2.9,2.7,1.7,2.4,3.0,2.4,2.2,0.9,0.6,0.8,0.9,0.6,4.3,2.3,0.6
21,0.9,1.6,1.5,1.5,1.8,1.9,2.2,1.9,3.9,3.4,4.3,2.2,3.0,2.8,2.3,2.3,1.7,2.3,1.2,0.7,0.7,0.7,1.1,1.0,4.3,2.0,0.7
22,1.3,1.2,1.8,1.2,1.1,0.3,0.5,0.3,0.5,2.0,2.4,2.2,3.3,2.2,2.4,2.0,2.2,2.0,3.6,3.8,3.7,3.3,1.6,1.6,3.8,2.0,0.3
23,0.7,1.4,1.2,0.7,1.0,0.7,0.9,0.7,1.0,1.0,1.3,1.7,2.0,1.9,1.7,1.6,2.4,1.6,1.2,1.1,1.0,1.0,1.0,1.1,2.4,1.2,0.6
24,1.0,0.9,1.0,1.1,1.1,1.0,0.8,1.0,0.6,1.9,2.2,1.8,2.1,2.7,1.9,2.6,3.0,2.6,3.9,3.3,3.3,4.3,3.5,1.2,4.3,2.0,0.6
25,1.3,1.9,2.0,1.5,2.2,2.3,3.4,2.3,1.3,2.1,3.9,4.2,4.2,5.2,5.4,5.2,5.4,5.2,4.8,5.3,5.2,4.7,4.9,5.0,5.4,3.7,1.3
26,4.4,4.8,3.9,2.4,2.7,2.3,2.9,2.3,3.1,3.0,3.9,3.9,3.9,4.2,4.0,3.9,4.1,3.9,3.8,5.1,4.5,5.6,5.7,2.9,5.7,3.8,2.3
27,1.1,1.2,2.1,2.9,2.4,1.3,2.3,1.3,2.9,3.1,3.7,4.0,3.8,3.9,3.6,3.1,2.8,3.1,2.4,2.2,2.4,3.0,2.8,3.4,4.0,2.7,1.1
28,2.6,3.0,2.8,2.1,1.8,1.4,1.0,1.4,1.3,1.9,1.6,1.8,2.4,2.1,1.9,1.5,1.4,1.5,0.7,0.8,1.3,1.4,0.5,0.7,3.0,1.6,0.4
